Name;Group1_Infiltration_Forest;
Description;;
Measure-Intervall;00:00:00.0500000;
;;

Time SN:46140 (S30X):P1;SN:46140 (S30X):P1 bar;Time SN:46140 (S30X):TOB1;SN:46140 (S30X):TOB1 °C;Time SN:46123 (S30X):P1;SN:46123 (S30X):P1 bar;Time SN:46123 (S30X):TOB1;SN:46123 (S30X):TOB1 °C;
05.06.2019 10:33:46.926;0.0734891;05.06.2019 10:33:46.943;15.4232178;05.06.2019 10:33:46.958;0.0069879;05.06.2019 10:33:46.975;14.3626099;
05.06.2019 10:33:46.991;0.0734891;05.06.2019 10:33:47.006;15.4232178;05.06.2019 10:33:47.022;0.0069879;05.06.2019 10:33:47.038;14.3626099;
05.06.2019 10:33:47.054;0.0734899;05.06.2019 10:33:47.070;15.4232178;05.06.2019 10:33:47.086;0.0069878;05.06.2019 10:33:47.103;14.3626099;
05.06.2019 10:33:47.119;0.0734905;05.06.2019 10:33:47.135;15.4232178;05.06.2019 10:33:47.150;0.0069878;05.06.2019 10:33:47.167;14.3626099;
05.06.2019 10:33:47.182;0.0734912;05.06.2019 10:33:47.198;15.4232178;05.06.2019 10:33:47.214;0.0069878;05.06.2019 10:33:47.230;14.3626099;
05.06.2019 10:33:47.247;0.0734919;05.06.2019 10:33:47.263;15.4232178;05.06.2019 10:33:47.278;0.0069877;05.06.2019 10:33:47.295;14.3626099;
05.06.2019 10:33:47.310;0.0734925;05.06.2019 10:33:47.326;15.4232178;05.06.2019 10:33:47.342;0.0069877;05.06.2019 10:33:47.358;14.3626099;
05.06.2019 10:33:47.374;0.0734915;05.06.2019 10:33:47.391;15.4232178;05.06.2019 10:33:47.406;0.0069876;05.06.2019 10:33:47.422;14.3626099;
05.06.2019 10:33:47.438;0.0734911;05.06.2019 10:33:47.454;15.4232178;05.06.2019 10:33:47.470;0.0069875;05.06.2019 10:33:47.487;14.3626099;
05.06.2019 10:33:47.502;0.0734915;05.06.2019 10:33:47.519;15.4232178;05.06.2019 10:33:47.535;0.0069876;05.06.2019 10:33:47.551;14.3626099;
05.06.2019 10:33:47.567;0.0734898;05.06.2019 10:33:47.583;15.4232178;05.06.2019 10:33:47.610;0.0069876;05.06.2019 10:33:47.630;14.3626099;
05.06.2019 10:33:47.646;0.0734897;05.06.2019 10:33:47.663;15.4232178;05.06.2019 10:33:47.679;0.0069875;05.06.2019 10:33:47.695;14.3626099;
05.06.2019 10:33:47.711;0.0734905;05.06.2019 10:33:47.726;15.4232178;05.06.2019 10:33:47.742;0.0069874;05.06.2019 10:33:47.759;14.3626099;
05.06.2019 10:33:47.775;0.073491;05.06.2019 10:33:47.790;15.4232178;05.06.2019 10:33:47.806;0.0069873;05.06.2019 10:33:47.822;14.3626099;
05.06.2019 10:33:47.838;0.0734923;05.06.2019 10:33:47.854;15.4232178;05.06.2019 10:33:47.870;0.0069874;05.06.2019 10:33:47.886;14.3626099;
05.06.2019 10:33:47.903;0.0734917;05.06.2019 10:33:47.918;15.4232178;05.06.2019 10:33:47.935;0.0069874;05.06.2019 10:33:47.950;14.3626099;
05.06.2019 10:33:47.967;0.0734912;05.06.2019 10:33:47.982;15.4232178;05.06.2019 10:33:47.998;0.0069873;05.06.2019 10:33:48.014;14.3626099;
05.06.2019 10:33:48.030;0.0734917;05.06.2019 10:33:48.047;15.4232178;05.06.2019 10:33:48.063;0.0069873;05.06.2019 10:33:48.078;14.3626099;
05.06.2019 10:33:48.095;0.0734907;05.06.2019 10:33:48.111;15.4232178;05.06.2019 10:33:48.126;0.0069872;05.06.2019 10:33:48.143;14.3626099;
05.06.2019 10:33:48.158;0.0734899;05.06.2019 10:33:48.174;15.4232178;05.06.2019 10:33:48.191;0.0069872;05.06.2019 10:33:48.206;14.3626099;
05.06.2019 10:33:48.222;0.0734905;05.06.2019 10:33:48.238;15.4232178;05.06.2019 10:33:48.255;0.0069871;05.06.2019 10:33:48.270;14.3626099;
05.06.2019 10:33:48.286;0.0734897;05.06.2019 10:33:48.302;15.4232178;05.06.2019 10:33:48.319;0.0069871;05.06.2019 10:33:48.334;14.3626099;
05.06.2019 10:33:48.350;0.0734888;05.06.2019 10:33:48.367;15.4232178;05.06.2019 10:33:48.383;0.006987;05.06.2019 10:33:48.398;14.3626099;
05.06.2019 10:33:48.414;0.073489;05.06.2019 10:33:48.430;15.4232178;05.06.2019 10:33:48.446;0.0069869;05.06.2019 10:33:48.462;14.3626099;
05.06.2019 10:33:48.478;0.0734892;05.06.2019 10:33:48.493;15.4232178;05.06.2019 10:33:48.510;0.0069868;05.06.2019 10:33:48.525;14.3626099;
05.06.2019 10:33:48.541;0.0734907;05.06.2019 10:33:48.557;15.4232178;05.06.2019 10:33:48.573;0.0069868;05.06.2019 10:33:48.590;14.3626099;
05.06.2019 10:33:48.605;0.0734913;05.06.2019 10:33:48.621;15.4232178;05.06.2019 10:33:48.637;0.0069867;05.06.2019 10:33:48.653;14.3626099;
05.06.2019 10:33:48.669;0.0734919;05.06.2019 10:33:48.685;15.4232178;05.06.2019 10:33:48.701;0.0069866;05.06.2019 10:33:48.717;14.3626099;
05.06.2019 10:33:48.733;0.073492;05.06.2019 10:33:48.750;15.4232178;05.06.2019 10:33:48.766;0.0069867;05.06.2019 10:33:48.781;14.3626099;
05.06.2019 10:33:48.808;0.0734912;05.06.2019 10:33:48.829;15.4232178;05.06.2019 10:33:48.845;0.0069866;05.06.2019 10:33:48.862;14.3626099;
05.06.2019 10:33:48.878;0.0734912;05.06.2019 10:33:48.894;15.4232178;05.06.2019 10:33:48.909;0.0069866;05.06.2019 10:33:48.926;14.3626099;
05.06.2019 10:33:48.942;0.0734922;05.06.2019 10:33:48.962;15.4232178;05.06.2019 10:33:48.978;0.0069865;05.06.2019 10:33:48.995;14.3626099;
05.06.2019 10:33:49.010;0.0734917;05.06.2019 10:33:49.026;15.4232178;05.06.2019 10:33:49.042;0.0069865;05.06.2019 10:33:49.058;14.3626099;
05.06.2019 10:33:49.075;0.0734909;05.06.2019 10:33:49.090;15.4232178;05.06.2019 10:33:49.106;0.0069863;05.06.2019 10:33:49.122;14.3626099;
05.06.2019 10:33:49.138;0.0734901;05.06.2019 10:33:49.154;15.4232178;05.06.2019 10:33:49.170;0.0069863;05.06.2019 10:33:49.186;14.3626099;
05.06.2019 10:33:49.202;0.0734894;05.06.2019 10:33:49.218;15.4232178;05.06.2019 10:33:49.234;0.0069863;05.06.2019 10:33:49.250;14.3626099;
05.06.2019 10:33:49.266;0.0734889;05.06.2019 10:33:49.282;15.4232178;05.06.2019 10:33:49.298;0.0069862;05.06.2019 10:33:49.315;14.3626099;
05.06.2019 10:33:49.330;0.0734887;05.06.2019 10:33:49.347;15.4232178;05.06.2019 10:33:49.362;0.0069862;05.06.2019 10:33:49.379;14.3626099;
05.06.2019 10:33:49.394;0.0734887;05.06.2019 10:33:49.410;15.4232178;05.06.2019 10:33:49.426;0.0069861;05.06.2019 10:33:49.442;14.3626099;
05.06.2019 10:33:49.459;0.0734881;05.06.2019 10:33:49.475;15.4232178;05.06.2019 10:33:49.491;0.006986;05.06.2019 10:33:49.507;14.3626099;
05.06.2019 10:33:49.523;0.0734886;05.06.2019 10:33:49.539;15.4232178;05.06.2019 10:33:49.555;0.006986;05.06.2019 10:33:49.570;14.3626099;
05.06.2019 10:33:49.587;0.0734895;05.06.2019 10:33:49.602;15.4232178;05.06.2019 10:33:49.618;0.0069859;05.06.2019 10:33:49.634;14.3626099;
05.06.2019 10:33:49.650;0.0734896;05.06.2019 10:33:49.666;15.4232178;05.06.2019 10:33:49.682;0.006986;05.06.2019 10:33:49.698;14.3626099;
05.06.2019 10:33:49.714;0.0734892;05.06.2019 10:33:49.730;15.4232178;05.06.2019 10:33:49.746;0.0069859;05.06.2019 10:33:49.762;14.3626099;
05.06.2019 10:33:49.779;0.0734888;05.06.2019 10:33:49.794;15.4232178;05.06.2019 10:33:49.810;0.006986;05.06.2019 10:33:49.826;14.3626099;
05.06.2019 10:33:49.842;0.0734897;05.06.2019 10:33:49.859;15.4232178;05.06.2019 10:33:49.875;0.0069859;05.06.2019 10:33:49.891;14.3626099;
05.06.2019 10:33:49.907;0.0734904;05.06.2019 10:33:49.923;15.4232178;05.06.2019 10:33:49.938;0.0069859;05.06.2019 10:33:49.955;14.3626099;
05.06.2019 10:33:49.971;0.0734898;05.06.2019 10:33:49.986;15.4232178;05.06.2019 10:33:50.008;0.0069859;05.06.2019 10:33:50.018;14.3626099;
05.06.2019 10:33:50.034;0.0734895;05.06.2019 10:33:50.050;15.4232178;05.06.2019 10:33:50.067;0.0069858;05.06.2019 10:33:50.083;14.3626099;
05.06.2019 10:33:50.098;0.0734886;05.06.2019 10:33:50.115;15.4232178;05.06.2019 10:33:50.130;0.0069858;05.06.2019 10:33:50.146;14.3626099;
