Date,Precip,Tmin,Tmax,Temp,Rs,uz,RH,ET0
2019-05-31,0,5.6,23.6,15.4614583333333,0.19295,1.25447916666667,69.8020311667554,1.16257721331329
2019-06-01,0,7.8,27,17.8145833333333,0.1931375,0.712395833333333,67.0811103444841,1.72141436261047
2019-06-02,0,8.6,29.5,19.3916666666667,0.1926875,0.420625,70.3916287040005,1.50387252160284
2019-06-03,0,10.7,27.7,19.4895833333333,0.15259375,0.453854166666667,72.7326883859236,1.17030892451263
2019-06-04,0,12.5,30,20.9854166666667,0.2001375,0.47375,72.5071909620354,1.04391719316098
2019-06-05,0,13,28.9,21.3166666666667,0.20440625,1.193125,68.4597148722715,1.10486164590276
2019-06-06,4.372,8.9,18.7,12.8197916666667,0.0573625,0.909270833333333,82.0090601354056,1.79084904574511
2019-06-07,0.902,6.9,22,13.2364583333333,0.12700625,0.803958333333333,84.5452397004344,0.847932047425555
2019-06-08,0.119,10.9,23.2,16.6135416666667,0.212275,1.09739583333333,56.5895567579538,0.998559592792175
2019-06-09,8.88,6.2,14.6,11.5520833333333,0.0483,0.597395833333333,92.473488505293,1.74409499536153
2019-06-10,40.919,11.4,17.3,13.4302083333333,0.05526875,0.504166666666667,99.5096945796326,0.650818631022474
2019-06-11,6.347,8.8,16.6,13.078125,0.08309375,0.568020833333333,94.9893118229474,0.607120771119416
2019-06-12,3.59,8.9,20.8,14.7927083333333,0.17230625,0.725729166666667,83.9232428495759,0.640045249977608
2019-06-13,0.34,11.8,23.9,17.1395833333333,0.2073375,0.431666666666667,73.2686100413374,0.996059068171625
2019-06-14,0.068,10.3,23.9,17.334375,0.1178,0.940104166666667,80.1594434393543,1.04584403739323
2019-06-15,23.514,10.8,23.9,17.0302083333333,0.11925,0.755625,84.828960956644,1.18705570361627
2019-06-16,0,10.4,21.7,15.7947916666667,0.1623,0.901875,85.5317703775464,0.984873947535079
2019-06-17,0.017,10,25.2,17.775,0.2098375,1.1084375,80.5879067252581,1.00295492119129
2019-06-18,0.017,10.9,28.6,20.0083333333333,0.18736875,0.3978125,78.9914568224009,1.31338630604887
2019-06-19,0,11.6,28.7,20.3875,0.18551875,0.38875,76.9223768953015,1.00377808969665
2019-06-20,2.261,14.8,24.3,18.1770833333333,0.11963125,0.4415625,87.3470929012353,0.964805111458213
2019-06-21,0.442,12.4,22.1,17.5875,0.09595,1.04229166666667,87.4126238813306,0.742461984072638
2019-06-22,0.034,14.7,23.1,18.1833333333333,0.11274375,0.715,88.2955125271935,0.922114621046995
2019-06-23,0.051,11.3,26.1,18.6791666666667,0.17713125,0.747083333333333,82.8007010478272,0.898603217177703
2019-06-24,0.034,12.4,30.9,21.4958333333333,0.197775,0.493125,78.1645440620764,1.12361405849928
2019-06-25,0.017,14.6,32.6,23.8447916666667,0.1852125,0.419479166666667,78.4978696811884,1.24055189504432
2019-06-26,0.017,17.3,35.4,26.0354166666667,0.19205,0.427395833333333,77.015177035927,0.992960306544154
2019-06-27,0.051,17,36.1,25.98125,0.192075,0.465520833333333,76.0350847844047,1.07533350327786
2019-06-28,0,17.2,30.9,24.7989583333333,0.1972875,1.13041666666667,66.4696307494518,1.09093351664939
2019-06-29,0,13.8,31.9,23.0395833333333,0.2014625,0.652604166666667,68.576598624707,1.88209128955794
2019-06-30,0,15.6,34.5,25.5041666666667,0.1901625,0.5334375,76.5916200019165,1.37129416813661
2019-07-01,1.889,18.8,32.8,24.6864583333333,0.167575,0.774479166666667,70.4682635549451,1.09308192161432
2019-07-02,0.034,16.6,27.7,22.1364583333333,0.1661125,0.8340625,78.7379411872531,1.39053688551387
2019-07-03,0,16.4,26.5,20.7927083333333,0.13873125,1.1475,74.1244574524169,1.089316585079
2019-07-04,0,14.3,27.9,21.1302083333333,0.1907,0.998125,69.6072710076819,1.26619552073587
2019-07-05,3.3,13.1,29.8,21.7927083333333,0.1951375,0.395833333333333,75.9232190019762,1.49259618629384
2019-07-06,10.084,12.8,23.8,18.0916666666667,0.0895375,0.480208333333333,93.3050174301726,0.995022071549096
2019-07-07,7.276,14.8,27.5,20.8979166666667,0.1838125,0.7778125,80.3955339418132,0.688167087030329
2019-07-08,0,14.4,24.7,19.6177083333333,0.13366875,0.828125,79.6930815901424,1.23465942178405
2019-07-09,0,11.9,23.5,17.625,0.18424375,1.37416666666667,75.578482295869,1.01442319884978
2019-07-10,0,11.9,23.5,17.2458333333333,0.195425,1.72822916666667,61.1992903797548,1.5248467915259
2019-07-11,0,9,22,15.6979166666667,0.08383125,0.2865625,81.0598265815591,2.04255032614329
2019-07-12,0,10.4,26,18.63125,0.12515625,0.662083333333333,75.8603791697,0.740908883042653
2019-07-13,0.443,13,23.2,18.665625,0.1562375,0.9640625,67.0063353030675,1.12900722435113
2019-07-14,8.911,9.2,24.4,16.8604166666667,0.1864125,1.49572916666667,74.67029437487,1.24991945465923
2019-07-15,3.402,12.6,21,16.2479166666667,0.11546875,1.32625,85.3409248049022,1.74273083552144
2019-07-16,0.034,9.6,27.7,18.3989583333333,0.192125,0.5178125,76.3073265862429,1.09439532192555
2019-07-17,1.022,9.8,28.4,19.1020833333333,0.18399375,0.397604166666667,71.0005468910807,1.1515550144646
2019-07-18,0,10.1,26.2,19.05625,0.15158125,0.334791666666667,71.4140070422671,1.12013813908489
2019-07-19,0,12.7,28.9,20.7979166666667,0.1803625,0.377604166666667,72.5397879330979,0.953902944686196
2019-07-20,0,12.1,29.9,21.1395833333333,0.1521125,0.434895833333333,73.1915695765254,1.02497560281
2019-07-21,0.646,18.1,29,23.0697916666667,0.1628,0.552916666666667,72.8042437509532,1.10610121308562
2019-07-22,0,13.9,31.2,22.4947916666667,0.17240625,0.460833333333333,74.8493373151492,1.0490320486535
2019-07-23,0,14.4,34,24.1260416666667,0.18024375,0.394791666666667,71.2284682693623,1.07720123709575
2019-07-24,0,15.4,36.5,25.3875,0.17451875,0.367708333333333,69.4836512385866,1.16845358974324
2019-07-25,0,14.4,35.7,25.321875,0.181075,0.3625,66.9967740176476,1.17585210198673
2019-07-26,5.958,18.2,34.4,25.3239583333333,0.155375,0.417395833333333,67.192048232916,1.22580386092908
2019-07-27,4.488,17.2,27.2,19.978125,0.12256875,0.4615625,90.8232198501084,1.11508326994123
2019-07-28,21.356,15.1,17.8,16.3208333333333,0.02849375,1.20302083333333,99.6536108081083,0.795049015695156
2019-07-29,0.017,14.1,23,18.2,0.12145,0.5196875,85.1776059591679,0.784949720875785
2019-07-30,6.477,11.2,27.5,18.9385416666667,0.16736875,0.5228125,82.8875157640143,0.801653259709006
2019-07-31,0.017,15.1,24.9,18.93125,0.120575,0.61,80.1877416124868,1.04061452591757
2019-08-01,0,11,26,19.2104166666667,0.17126875,0.573125,71.9254946677102,0.968015410289619
2019-08-02,0.238,14.2,25.1,18.8822916666667,0.10189375,0.324375,85.0134472492604,1.06527216176733
2019-08-03,0,11.8,25.9,19.2197916666667,0.1637,0.4640625,75.2084742736012,0.772337946425306
2019-08-04,0.034,10,28.9,19.2291666666667,0.17229375,0.325833333333333,76.4184311918261,1.00554522040298
2019-08-05,0.306,14.7,30.8,22.2114583333333,0.15203125,0.4190625,76.0834241306067,0.99486965108277
2019-08-06,20.168,16.5,23.3,19.29375,0.06554375,0.416875,96.9070320345863,1.07405257699736
2019-08-07,13.032,15.4,21.1,17.8833333333333,0.049225,0.593541666666667,96.4321563266345,0.585897790029958
2019-08-08,0.119,11.9,27.8,19.0802083333333,0.15909375,0.327083333333333,83.6753661774752,0.613460684190866
2019-08-09,2.858,13.3,31.3,21.5833333333333,0.15574375,0.383333333333333,84.3930994750968,0.891616252113228
2019-08-10,10.714,15.5,24.6,19.7895833333333,0.076525,0.676875,91.4809138106365,0.928833837508885
2019-08-11,4.921,12.3,27.1,18.3760416666667,0.14591875,0.630625,87.8434008018547,0.867478066915179
2019-08-12,3.658,12.9,21.5,17.209375,0.092875,0.631145833333333,89.9709857021322,0.998918802334253
2019-08-13,0,10,21.3,15.6395833333333,0.12815,0.604375,79.3991107879527,0.771268782439865
2019-08-14,0,6.7,23.7,15.4072916666667,0.16330625,0.402395833333333,76.5312074007873,0.913163861345467
2019-08-15,0.221,8.9,24.5,15.99375,0.1125625,0.653958333333333,81.8842363336524,0.954582914838299
2019-08-16,0,9.2,25,17.059375,0.14923125,0.419583333333333,77.1931552717641,1.05304393453201
2019-08-17,0.051,10.1,24,17.4385416666667,0.08075625,0.38625,86.9305130965885,0.981975761988885
2019-08-18,4.885,12.4,32,21.8895833333333,0.15470625,0.4871875,77.1398050813841,0.742869802687954
2019-08-19,23.091,16,23,18.3302083333333,0.06235625,0.6425,96.5073498514962,1.19846707172619
2019-08-20,20.88,12.9,16.7,14.9895833333333,0.02613125,0.5209375,100.064513518886,0.667697209907746
2019-08-21,0.102,10,19.8,15.021875,0.1050875,1.993125,86.6793494436547,0.581712589991132
2019-08-22,0,9.5,21.2,15.275,0.09406875,1.00510416666667,88.5420020685557,1.19430576914831
2019-08-23,0.102,9.3,21.4,15.325,0.08635,0.909791666666667,90.1993150673966,0.84865453316144
2019-08-24,0.051,9.7,26.4,17.771875,0.13456875,0.407604166666667,86.4183134265967,0.852607135501861
2019-08-25,0.136,10.6,27.9,19.125,0.15059375,0.379583333333333,83.2114414015654,0.864363834378373
2019-08-26,0.119,10.2,29,18.9197916666667,0.151525,0.321354166666667,78.8047916389082,0.939986059308056
2019-08-27,0.119,10.5,28.5,19.1520833333333,0.13831875,0.313541666666667,82.8542260435428,1.0305006448196
2019-08-28,1.191,16.8,29,21.5520833333333,0.1340625,0.379583333333333,83.5604782906278,0.857801661707106
2019-08-29,0.034,15.3,28.4,21.3979166666667,0.1383125,0.5275,80.8882480134421,0.889632296664079
2019-08-30,0.068,14,28.1,20.81875,0.13624375,0.737604166666667,80.7373476865296,0.960737191220345
2019-08-31,0.102,13.3,29.2,20.48125,0.136625,0.401354166666667,82.6946103523324,1.18417199434057
2019-09-01,0.68,15.3,25,19.534375,0.085175,0.595,81.9888784843958,0.915601787831694
2019-09-02,0,10.8,18.4,16.2458333333333,0.044625,1.07010416666667,82.0894877977716,0.88875328597498
2019-09-03,0.17,8.6,22.1,14.4520833333333,0.133825,1.0034375,80.8395788364249,0.866375183928859
2019-09-04,0.068,6.6,24.9,15.215625,0.13954375,0.3759375,80.3280009381337,1.29290934669089
2019-09-05,0.102,8.7,16.2,12.5333333333333,0.04681875,0.779583333333333,82.8449427296449,0.896468313119532
2019-09-06,0,11.2,16,13.1302083333333,0.04333125,1.1696875,81.2197153410845,0.851924295074669
2019-09-07,0,9.2,21.1,14.65625,0.1207,0.49875,77.3769752956095,0.905046062310283
2019-09-08,5.07,9.3,15.4,11.7052083333333,0.05978125,0.5996875,89.2771892681358,0.965260925284131
2019-09-09,0.051,6.7,18.7,11.9572916666667,0.1254125,0.3890625,82.3598135244308,0.679843456292684
2019-09-10,0.051,7,20.2,12.81875,0.1128625,0.860520833333333,80.9239329395081,0.813668013454196
2019-09-11,0.102,5.9,20.3,13.871875,0.09175625,0.397916666666667,83.3205270250435,1.14706069353558
2019-09-12,0.068,6.6,24.6,15.0677083333333,0.12204375,0.406458333333333,80.3342575464468,0.717989002043701
2019-09-13,0.085,7.2,26,16.1947916666667,0.11910625,0.513854166666667,80.4153891540699,0.929982880211211
2019-09-14,0.136,10.6,23.6,16.8708333333333,0.101175,0.795729166666667,86.0124638964635,0.999955515669728
2019-09-15,0.17,11,27.8,17.6614583333333,0.10219375,0.317916666666667,86.1926862955376,0.914563485792936
2019-09-16,0.102,10.4,28.6,18.271875,0.10829375,0.3478125,81.7572708717737,0.822225008511665
2019-09-17,2.876,10.4,26.9,17.7885416666667,0.107425,0.7725,76.5338768480619,0.913434417013945
2019-09-18,0,12.5,18.6,15.0614583333333,0.09664375,2.85895833333333,68.2133561373331,1.41389961303832
2019-09-19,0,8.6,18,13.065625,0.110475,3.54354166666667,57.1231731705478,1.89108232925682
2019-09-20,0,4.8,18.6,11.8645833333333,0.10541875,1.58520833333333,67.2194033565416,2.77344841011635
2019-09-21,0,3.7,23.5,12.80625,0.09925625,0.468229166666667,79.6451914778477,1.43883776167813
2019-09-22,3.948,11.2,23.8,16.734375,0.0717625,0.4075,85.2525357688851,0.880739607978758
2019-09-23,13.139,8.8,21.2,14.5072916666667,0.08770625,0.733333333333333,86.0837986331295,0.826162199384034
2019-09-24,3.654,5.8,15.8,10.9520833333333,0.04075,0.4053125,93.1605341557393,0.951463399912491
2019-09-25,2.417,10.5,18.7,14.3322916666667,0.06015625,0.856458333333333,87.2746970319433,0.580888283152387
2019-09-26,1.19,13,19.6,15.2645833333333,0.04818125,0.79625,90.5784235378143,0.867783779394239
2019-09-27,0.63,11.6,23.3,16.7927083333333,0.0930625,0.640416666666667,83.4519039179376,0.696205776636604
2019-09-28,1.309,9.2,21,15.3333333333333,0.08905625,0.601458333333333,77.6885784723184,0.944934676918218
2019-09-29,0.034,5.3,24.7,14.9864583333333,0.08814375,0.4646875,72.7052462407872,0.962810362452404
2019-09-30,0,8.2,23,17.1739583333333,0.08450625,0.810208333333333,68.5265965896082,1.15950330803883
2019-10-01,10.905,4.8,22,13.0052083333333,0.07528125,0.401666666666667,84.4085218055784,1.23339904671214
2019-10-02,9.061,7.3,17.2,12.96875,0.05936875,1.03208333333333,89.3351366419774,0.8145412320501
2019-10-03,0.119,2.7,14.1,8.234375,0.0812625,0.857916666666667,84.7495923005953,0.849423964093134
2019-10-04,0.867,2.7,12.4,8.26354166666667,0.01966875,0.436354166666667,92.2059344128485,0.872144132189953
2019-10-05,5.495,10.3,15.8,12.2614583333333,0.04865625,0.424895833333333,92.586858593644,0.503030865555422
2019-10-06,5.717,10,15.4,12.2427083333333,0.03296875,0.4028125,95.1964867196832,0.555913218378728
2019-10-07,0.204,5.5,17.2,10.08125,0.0694125,0.464791666666667,89.4758123711846,0.532964826083394
2019-10-08,0.868,4.1,18.4,10.9583333333333,0.056825,0.305416666666667,88.9411746811071,0.665108504484272
2019-10-09,23.078,9.8,14.9,11.8041666666667,0.0131875,0.588854166666667,96.454520971848,0.623936742142446
2019-10-10,1.003,4.6,15.8,10.5,0.05496875,0.738958333333333,90.7341292828151,0.551720642652618
2019-10-11,0.187,1,17.8,7.95208333333333,0.07315,0.310833333333333,89.683980595871,0.709232630049123
2019-10-12,0.136,2.2,20.3,9.9,0.059925,0.303541666666667,90.5802855298476,0.621683400033217
2019-10-13,0.119,5.4,23.4,12.5458333333333,0.0652375,0.303125,89.7966619335058,0.606643063565171
2019-10-14,0.204,6.3,21.3,12.1520833333333,0.06760625,0.333125,89.5890100486418,0.698101702060961
2019-10-15,12.796,7.9,13.3,10.346875,0.0148875,0.446770833333333,97.5425618951287,0.687704342443726
2019-10-16,0.459,3.8,16.5,8.91770833333333,0.06505625,0.341875,91.2576472948048,0.499588645512742
2019-10-17,2.159,4.9,17.1,10.5739583333333,0.04446875,0.284479166666667,91.1490936164063,0.598130533533965
2019-10-18,15.012,10.3,17,12.809375,0.03681875,0.275416666666667,94.9352295933913,0.58797649610331
2019-10-19,27.358,11,14.3,12.21875,0.0246375,0.740416666666667,96.9350524179917,0.538500178069952
2019-10-20,0.068,8.9,13.1,11.4958333333333,0.02260625,0.583854166666667,96.6720546763645,0.521576608019838
2019-10-21,14.789,11.5,14.9,12.7979166666667,0.01400625,0.6128125,97.5410422533954,0.50581204610818
2019-10-22,0.187,11.2,14.5,12.725,0.0163375,0.754375,96.9909706345266,0.521176004450439
2019-10-23,0,9.9,14.9,12.615625,0.03179375,0.663020833333333,92.5671880778728,0.522142214249996
2019-10-24,0.136,8.6,16.6,11.925,0.03724375,0.368020833333333,95.094247181302,0.566610563183896
2019-10-25,0.034,6.3,16.9,10.640625,0.04475,0.428541666666667,92.1137847351425,0.545023057532918
2019-10-26,0.221,5.4,17,9.24791666666667,0.03943125,0.266979166666667,94.4295422554913,0.643167850962842
2019-10-27,0.221,6.7,17.2,10.849,0.038256,0.3323,94.0064629090531,0.559676787304529
2019-10-28,2.363,10.1,14.6,12.1916666666667,0.01778125,0.858333333333333,95.0050672315592,0.559310486107445
2019-10-29,2.669,7.6,10,9.13020833333333,0.018475,1.69645833333333,94.7079551840886,0.559267926237668
2019-10-30,0.476,6.7,8.4,7.50833333333333,0.0135125,1.48302083333333,94.5778399093619,0.501529098460016
2019-10-31,0.204,7,10.5,8.365625,0.01844375,1.00854166666667,95.0261332919283,0.477605474482978
2019-11-01,0.153,8.2,12,10.2333333333333,0.01659375,0.509791666666667,95.9085543648234,0.514109369953927
2019-11-02,0.272,10.2,14.7,12.325,0.02321875,0.713854166666667,96.0813839905963,0.499389204817619
2019-11-03,0.17,7.6,11.3,9.51979166666667,0.0155125,0.710833333333333,98.0283169587977,0.5282598156018
2019-11-04,0.085,7.9,12.4,9.49166666666667,0.01940625,0.9959375,94.747198562931,0.459894124985897
2019-11-05,0.085,4.7,13,8.07291666666667,0.0362375,0.510625,94.4258636208357,0.532495588400731
2019-11-06,0.051,4.7,10.1,6.68645833333333,0.02634375,0.507395833333333,95.7976391922673,0.548994422129291
2019-11-07,0.068,0.5,8.1,4.709375,0.01474375,0.429479166666667,96.3704351844639,0.490282029563031
2019-11-08,0.34,2.5,5.7,4.4875,0.01765625,0.629166666666667,96.2995720613799,0.437245613490197
2019-11-09,0.068,-0.9,7.2,3.26770833333333,0.02914375,0.4753125,95.3563500425896,0.410983583096022
2019-11-10,0.085,-0.3,7.3,2.090625,0.03843125,0.785104166666667,94.9318246588646,0.468977235228973
2019-11-11,1.938,0.7,4,2.32083333333333,0.01415625,0.673854166666667,96.8524547919765,0.505525333224104
2019-11-12,0.17,-1.7,9.5,2.90416666666667,0.04274375,0.524166666666667,91.2780076434922,0.401071126212909
2019-11-13,1.089,-2.4,6.8,1.51354166666667,0.026175,0.424270833333333,94.2315704684377,0.534767004293509
2019-11-14,0.068,-2.8,3.6,0.4375,0.01808125,0.797083333333333,94.4228714827994,0.453881273653635
2019-11-15,2.791,-0.5,6.2,2.14166666666667,0.0290375,0.608125,94.5245032709537,0.406304156614038
2019-11-16,0.068,-1.5,8.8,1.65729166666667,0.0379375,0.5071875,93.9545235052441,0.459747188452123
2019-11-17,4.522,-1.4,3.9,1.99479166666667,0.00930625,0.706458333333333,98.039275869135,0.504639164597863
2019-11-18,3.605,-1.8,7.2,2.39895833333333,0.02326875,0.764895833333333,96.0236526222141,0.373859081262088
2019-11-19,0.153,-3,4.4,0.7875,0.0208125,0.877708333333333,93.7317923299119,0.477394299150303
2019-11-20,0,2.1,5.2,3.46041666666667,0.01715625,0.418958333333333,90.5488456622836,0.418484974325484
2019-11-21,0,2.3,5,3.5,0.0134625,0.555416666666667,91.8570840516514,0.460753262081434
2019-11-22,0,3.3,5.3,4.0625,0.01168125,1.4875,93.5206990250939,0.44830037595451
2019-11-23,0,0.1,7.8,2.60833333333333,0.0223,0.5740625,94.5729074279769,0.448186724076764
2019-11-24,0.068,-0.8,9,2.725,0.02961875,0.540625,95.480050131353,0.479165896574793
2019-11-25,0.085,0.6,8.9,4.01979166666667,0.02565625,0.375833333333333,96.9520367698264,0.474868627539838
2019-11-26,0,2.1,9.1,5.134375,0.0195375,0.345520833333333,96.8457488874701,0.435310920673063
2019-11-27,7.37,3.3,10.4,7.359375,0.01719375,0.778854166666667,94.3162397599595,0.445110182315632
2019-11-28,17.78,6.1,9,7.41875,0.0103875,1.03645833333333,95.6676830330153,0.520177840531057
2019-11-29,10.891,5.3,7.9,6.48958333333333,0.0146125,1.02677083333333,99.0166643743387,0.520895784032376
2019-11-30,0.153,1.6,5.8,4.21145833333333,0.02229375,1.4615625,93.4017855482431,0.406578977743494
2019-12-01,1.938,1.8,3.9,2.946875,0.00966875,0.95,93.9105314544749,0.480787087415705
2019-12-02,0.833,0.2,4.1,2.953125,0.01848125,2.98885416666667,89.9924598194965,0.411018623691806
2019-12-03,0,-3.3,2.9,-0.248958333333333,0.03133125,2.74739583333333,83.6403284393191,0.61618397173504
2019-12-04,0,-2,1.9,0.119791666666667,0.0136125,0.689270833333333,92.1819984577645,0.58699254324897
2019-12-05,0,-0.1,3.2,1.06875,0.01285625,0.5865625,93.9241507235966,0.411420300644485
2019-12-06,0.272,-0.2,6.8,1.96354166666667,0.0239875,0.558854166666667,94.34046532462,0.401594345016406
2019-12-07,0.051,0.7,12.4,6.47916666666667,0.0286875,0.694791666666667,86.0803283924275,0.461942260633831
2019-12-08,0.442,-2.1,10.5,4.17291666666667,0.02803125,0.821770833333333,89.0921565561792,0.581326319133081
2019-12-09,10.498,3.4,8.5,5.28645833333333,0.0100125,1.49354166666667,90.0178118462676,0.57274833473662
2019-12-10,0.085,-3.7,5.4,1.596875,0.034375,0.9703125,84.5237403429153,0.618113580225135
2019-12-11,5.513,-4.5,2.5,-0.758333333333333,0.0074625,0.585104166666667,96.5351712158014,0.613875373043208
2019-12-12,1.462,-1.6,5.6,1.52916666666667,0.030075,0.9303125,92.6651450970427,0.354258251714234
2019-12-13,9.921,-0.3,5,2.07083333333333,0.01543125,1.2028125,92.7067887649836,0.512220749906031
2019-12-14,5.033,2.3,11.2,6.621875,0.03026875,1.4403125,86.3826991215982,0.496486567567696
2019-12-15,0.816,3.4,12.1,8.57291666666667,0.01719375,0.910729166666667,85.9642547778786,0.893820077562308
2019-12-16,0,1,7.4,3.92708333333333,0.01950625,0.394270833333333,95.5849080684287,0.645320667785201
2019-12-17,0.068,-0.3,8,2.60833333333333,0.01828125,0.458958333333333,97.1119113713781,0.438047310209179
2019-12-18,0.119,-0.6,10.2,4,0.0229,0.691979166666667,95.7534841322065,0.416147260409633
2019-12-19,0.238,-0.5,5.1,1.7375,0.01950625,0.5353125,98.4977575540639,0.487697180807159
2019-12-20,11.061,0,8,3.2125,0.0053875,0.809791666666667,99.3614475492905,0.385380711977162
2019-12-21,4.321,0,8.6,4.10104166666667,0.02065,0.5909375,98.2356607987085,0.452926116215396
2019-12-22,18.202,3,6.2,4.71979166666667,0.00758125,1.03854166666667,98.9348410003964,0.421886908454408
2019-12-23,5.458,3.2,6.6,4.64375,0.01411875,1.10427083333333,98.4025213064487,0.40484669044641
2019-12-24,13.99,1.3,7.4,4.07708333333333,0.0096125,1.03802083333333,97.7092626350487,0.409257894707185
2019-12-25,3.604,-0.5,7.5,5.19583333333333,0.0141625,1.13895833333333,93.6632884281994,0.418233274778621
2019-12-26,1.924,-1.6,4.2,1.41041666666667,0.0119875,0.517604166666667,98.2266188486424,0.459925999127374
2019-12-27,13.653,1.9,7,5.16041666666667,0.01518125,0.825625,98.9214872905128,0.387288129082036
2019-12-28,0.068,1,5.9,3.70416666666667,0.02194375,3.03625,91.9373341475248,0.407584404929558
2019-12-29,0,-3.1,1.5,-0.40625,0.02310625,2.01979166666667,89.266342926045,0.545535638086051
2019-12-30,0,-3.8,-0.5,-1.521875,0.0089125,0.603125,96.0827545111015,0.470194250249056
2019-12-31,0,-1.5,0.1,-0.413541666666667,0.01015625,0.779375,98.3763757819832,0.329553760664178
2020-01-01,0,-1.6,-1,-1.32083333333333,0.0067125,0.752708333333333,98.9223559354416,0.330599334882324
2020-01-02,0.17,-1.7,0.9,-0.154166666666667,0.00745,0.607708333333333,98.8645978325335,0.33304235826561
2020-01-03,0,0.5,7.6,3.540625,0.02154375,0.571145833333333,94.0566977482,0.350043826632493
2020-01-04,0.034,0.1,10.6,4.796875,0.03009375,0.746458333333333,86.4407810872734,0.47256522140718
2020-01-05,0.085,-2.7,5.8,0.963541666666667,0.03475,1.64572916666667,85.8843564530161,0.667084458333641
2020-01-06,0.051,-4.5,1.4,-1.15416666666667,0.0128375,0.4753125,96.033395377562,0.602878207351714
2020-01-07,0.085,-2,7,1.13125,0.0344,0.884375,95.124095181739,0.36102901266003
2020-01-08,0.238,-2.7,4.2,0.464583333333333,0.02023125,0.438333333333333,97.0009760935222,0.489975304613393
2020-01-09,0.102,-2.3,9,1.03541666666667,0.034375,0.439270833333333,92.802401819298,0.377676338679296
2020-01-10,2.143,0.3,10.2,5.47916666666667,0.03290625,0.981875,87.651486431588,0.505352985092387
2020-01-11,0,-3.1,7.4,2.98020833333333,0.03755,1.29864583333333,86.8583511604938,0.650962192816078
2020-01-12,0,-4.3,6.6,-0.0927083333333333,0.03843125,0.4025,92.1746807475346,0.586541540183875
2020-01-13,0.068,-4.6,6,-0.925,0.028675,0.381458333333333,92.6202987898603,0.438640765430674
2020-01-14,0.17,-4.2,8.6,-0.213541666666667,0.03479375,0.4940625,92.8841981071458,0.431521573194806
2020-01-15,0.102,-4.5,10.7,1.33020833333333,0.0370125,0.522083333333333,88.6704976656962,0.492065719368083
2020-01-16,0.051,-2.5,11.1,2.01041666666667,0.03794375,0.418854166666667,89.3801186008521,0.549626055644791
2020-01-17,1.292,-5.4,4,-0.508333333333333,0.01285,0.348958333333333,96.2672233089252,0.541764444881024
2020-01-18,2.227,-2.9,7.3,1.740625,0.03494375,0.740208333333333,90.9091887611711,0.364544176707286
2020-01-19,0.187,-4.5,3.5,-0.576041666666667,0.02480625,2.5309375,85.3810794564562,0.526657958749811
2020-01-20,0.102,-0.9,3,0.997916666666667,0.032475,4.60677083333333,78.9876057582347,0.712934185565788
2020-01-21,0.085,-6,3.1,-2.11875,0.03985,0.892395833333333,88.2697881602699,0.959015444072563
2020-01-22,0.102,-6,4.6,-1.996875,0.03986875,1.1025,91.0478355465245,0.444301714803011
2020-01-23,0,-2.8,-1.6,-2.15729166666667,0.00989375,1.9234375,93.7181334539496,0.478718143827343
2020-01-24,0,-2.1,-0.5,-1.34166666666667,0.01499375,0.53,96.8115072967178,0.348910307286595
2020-01-25,0.102,-0.7,1.6,0.153125,0.014575,0.436875,98.8344509278164,0.340101612472935
2020-01-26,1.751,-1.8,2.5,0.223958333333333,0.0183125,0.4371875,98.7657843148164,0.365022151893678
2020-01-27,0.374,2,6.1,3.77708333333333,0.01526875,0.513333333333333,97.3460703014359,0.365567819421995
2020-01-28,13.915,1.2,5.9,4.74166666666667,0.0114625,1.806875,88.0251798345449,0.441336625318687
2020-01-29,7.704,1.5,6,3.740625,0.01444375,1.29541666666667,95.7748290837032,0.64347823151536
2020-01-30,3.536,-1.4,8.4,3.690625,0.03571875,0.725208333333333,94.2211814385587,0.444430745288267
2020-01-31,0.867,4.4,13.6,8.11770833333333,0.0407125,0.666458333333333,94.8501136712062,0.495909607321166
2020-02-01,1.921,1.7,11.1,7.04583333333333,0.01995625,0.876041666666667,94.4630566360854,0.545818489489376
2020-02-02,15.226,8.1,11.6,9.60729166666667,0.0084375,1.08916666666667,93.1361062299844,0.548525431177344
2020-02-03,0.187,11,13.7,12.390625,0.00800625,1.5365625,80.3469061649014,0.576400948229993
2020-02-04,3.843,1.7,13.1,4.87604166666667,0.0244,1.36072916666667,83.1801522900219,0.895634938837271
2020-02-05,0.204,-0.3,6.7,2.99895833333333,0.05043125,1.45197916666667,77.3366798342699,0.911735098352507
2020-02-06,0,-4,7.2,0.420833333333333,0.0515875,1.16114583333333,79.5382007247145,0.880824050605188
2020-02-07,0.068,-6.6,7.9,-1.25208333333333,0.05246875,0.575520833333333,86.4665629374235,0.770112882795005
2020-02-08,0.085,-5.2,9.2,-0.364583333333333,0.0502375,0.428645833333333,88.5124938834555,0.57367514836793
2020-02-09,0.102,-4.5,10.6,3.43958333333333,0.04453125,0.996875,82.7748219693916,0.522720333457881
2020-02-10,2.381,7.7,11.6,9.80729166666667,0.039425,2.15729166666667,76.9198623269526,0.717025970081724
2020-02-11,10.495,3.8,9.4,5.72708333333333,0.0211,1.88166666666667,83.1119269715683,1.07463647993117
2020-02-12,0.357,-1.5,7.6,3.88541666666667,0.0355,1.2184375,76.7712964700872,0.825526918518906
