Device;Device serial;ID;Date/Time;Value;Unit;Mode;Value2;Unit2;Mode2;Measurement;Calibration;Additional;Sensor;Sensor serial;User
Multi 3420; 14050576;4;05.06.2019 10:44:58;1129;µS/cm;Cond;11,3;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:45:03;1110;µS/cm;Cond;11,3;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:45:08;1100;µS/cm;Cond;11,3;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:45:13;1101;µS/cm;Cond;11,3;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:45:18;1068;µS/cm;Cond;11,3;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:45:23;1069;µS/cm;Cond;11,3;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:45:28;1055;µS/cm;Cond;11,3;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:45:33;1049;µS/cm;Cond;11,3;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:45:38;1076;µS/cm;Cond;11,3;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:45:43;1046;µS/cm;Cond;11,3;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:45:48;1029;µS/cm;Cond;11,3;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:45:53;1034;µS/cm;Cond;11,3;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:45:58;1006;µS/cm;Cond;11,3;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:46:03;988;µS/cm;Cond;11,3;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:46:08;991;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:46:13;975;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:46:18;978;µS/cm;Cond;11,4;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:46:23;971;µS/cm;Cond;11,4;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:46:28;967;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:46:33;967;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:46:38;954;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:46:43;945;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:46:48;927;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:46:53;922;µS/cm;Cond;11,4;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:46:58;918;µS/cm;Cond;11,4;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:47:03;917;µS/cm;Cond;11,4;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:47:08;917;µS/cm;Cond;11,4;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:47:13;909;µS/cm;Cond;11,4;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:47:18;896;µS/cm;Cond;11,4;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:47:23;886;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:47:28;897;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:47:33;867;µS/cm;Cond;11,4;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:47:38;872;µS/cm;Cond;11,4;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:47:43;870;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:47:48;862;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:47:53;862;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:47:58;848;µS/cm;Cond;11,4;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:48:03;847;µS/cm;Cond;11,4;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:48:08;848;µS/cm;Cond;11,4;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:48:13;841;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:48:18;834;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:48:23;834;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:48:28;825;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:48:33;822;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:48:38;818;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:48:43;818;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:48:48;811;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:48:53;802;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:48:58;804;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:49:03;800;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:49:08;791;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:49:13;788;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:49:18;787;µS/cm;Cond;11,4;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:49:23;786;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:49:28;778;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:49:33;773;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:49:38;771;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:49:43;774;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:49:48;764;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:49:53;765;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:49:58;761;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:50:03;753;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:50:08;749;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:50:13;749;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:50:18;751;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:50:23;743;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:50:28;740;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:50:33;736;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:50:38;735;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:50:43;735;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:50:48;733;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:50:53;728;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:50:58;727;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:51:03;724;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:51:08;720;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:51:13;718;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:51:18;715;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:51:23;715;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:51:28;712;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:51:33;714;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:51:38;713;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:51:43;704;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:51:48;703;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:51:53;704;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:51:58;703;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:52:03;704;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:52:08;709;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:52:13;701;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:52:18;697;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:52:23;683;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:52:28;687;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:52:33;688;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:52:38;686;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:52:43;682;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:52:48;683;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:52:53;685;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:52:58;681;µS/cm;Cond;11,5;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:53:03;680;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:53:08;681;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:53:13;671;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:53:18;673;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:53:23;669;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:53:28;675;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:53:33;668;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:53:38;669;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:53:43;667;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:53:48;666;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:53:53;665;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:53:58;667;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:54:03;662;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:54:08;658;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:54:13;655;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:54:18;659;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:54:23;653;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:54:28;655;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:54:33;655;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:54:38;653;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:54:43;651;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:54:48;655;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:54:53;650;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:54:58;648;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:55:03;646;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:55:08;647;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:55:13;645;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:55:18;644;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:55:23;641;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:55:28;640;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:55:33;642;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:55:38;639;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:55:43;640;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:55:48;638;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:55:53;636;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:55:58;634;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:56:03;636;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:56:08;633;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:56:13;632;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:56:18;635;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:56:23;632;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:56:28;631;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:56:33;649;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:56:38;638;µS/cm;Cond;11,5;°C;Temp;;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:56:43;636;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:56:48;632;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:56:53;630;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:56:58;629;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:57:03;626;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:57:08;626;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:57:13;626;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:57:18;627;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
Multi 3420; 14050576;4;05.06.2019 10:57:23;629;µS/cm;Cond;11,5;°C;Temp;AR;+++;C = 0,464 1/cm   Tref25   nLF;TetraCon 925-P; 15170652;
