No;Datetime [local time]Europe/Zurich;Datetime [UTC];p [bar] - luiw_arc1_268;T Sonde [°C] - luiw_arc1_268;PBaro [bar] - luiw_arc1_268;TBaro [°C] - luiw_arc1_268;Conductivity Tc [mS/cm] - luiw_arc1_268;p Sonde 2 [bar] - luiw_arc1_268;p Sonde 3 [bar] - luiw_arc1_268;T Sonde 2 [°C] - luiw_arc1_268;T Sonde 3 [°C] - luiw_arc1_268;Conductivity Tc (2) [mS/cm] - luiw_arc1_268;Conductivity Tc (3) [mS/cm] - luiw_arc1_268
15380;2019-09-24 23:04:50.652;2019-09-24T21:04:50.652Z;1.154058;12.25934;;;0.4871981;1.131076;;11.80267;;0.5220469;
15381;2019-09-24 23:04:53.771;2019-09-24T21:04:53.771Z;;;0.96236;13.49;;;1.119782;;12.01825;;0.4860291
15382;2019-09-25 02:04:50.642;2019-09-25T00:04:50.642Z;1.153677;12.25934;;;0.4872984;1.130713;;11.7749;;0.5217109;
15383;2019-09-25 02:04:53.824;2019-09-25T00:04:53.824Z;;;0.9621;13.1;;;1.119428;;12.01825;;0.4860291
15384;2019-09-25 03:04:50.631;2019-09-25T01:04:50.631Z;1.153648;12.25934;;;0.4872984;1.130696;;11.7749;;0.5221095;
15385;2019-09-25 03:04:53.759;2019-09-25T01:04:53.759Z;;;0.96228;13.08;;;1.119412;;12.02222;;0.4865222
15386;2019-09-25 04:04:50.629;2019-09-25T02:04:50.629Z;1.153519;12.26331;;;0.4872108;1.130549;;11.75507;;0.5229323;
15387;2019-09-25 04:04:53.760;2019-09-25T02:04:53.760Z;;;0.96206;13.08;;;1.119262;;12.02222;;0.4861244
15388;2019-09-25 05:04:50.640;2019-09-25T03:04:50.640Z;1.153526;12.26331;;;0.4872108;1.130546;;11.75507;;0.5217357;
15389;2019-09-25 05:04:53.786;2019-09-25T03:04:53.786Z;;;0.96205;12.99;;;1.119262;;12.02222;;0.4865265
15390;2019-09-25 06:04:50.636;2019-09-25T04:04:50.636Z;1.15339;12.26331;;;0.4872984;1.130415;;11.76306;;0.5228199;
15391;2019-09-25 06:04:53.754;2019-09-25T04:04:53.754Z;;;0.96185;12.91;;;1.119137;;12.02618;;0.486228
15392;2019-09-25 08:04:53.758;2019-09-25T06:04:53.758Z;;;0.96216;12.07;;;1.119278;;12.02222;;0.4867255
15393;2019-09-25 09:04:50.639;2019-09-25T07:04:50.639Z;1.15372;12.26331;;;0.4873112;1.130752;;11.7868;;0.5240899;
15394;2019-09-25 09:04:53.756;2019-09-25T07:04:53.756Z;;;0.96246;12.24;;;1.119472;;12.03015;;0.4867255
15395;2019-09-25 11:04:50.618;2019-09-25T09:04:50.618Z;1.154238;12.26331;;;0.4873112;1.131216;;11.75909;;0.5236302;
15396;2019-09-25 12:04:50.630;2019-09-25T10:04:50.630Z;1.153828;12.26331;;;0.4873112;1.130882;;11.71942;;0.5232954;
15397;2019-09-25 12:04:53.751;2019-09-25T10:04:53.751Z;;;0.96329;15.69;;;1.119611;;12.03015;;0.4860207
15398;2019-09-25 13:04:53.757;2019-09-25T11:04:53.757Z;;;0.96215;16.81;;;1.119305;;12.02618;;0.4866217
15399;2019-09-25 14:04:53.766;2019-09-25T12:04:53.766Z;;;0.96195;16.74;;;1.119085;;12.02618;;0.4859213
15400;2019-09-25 15:04:50.630;2019-09-25T13:04:50.630Z;1.153009;12.26331;;;0.4874115;1.130061;;11.79474;;0.5233667;
15401;2019-09-25 15:04:53.747;2019-09-25T13:04:53.747Z;;;0.96187;16.43;;;1.118779;;12.02618;;0.4866217
15402;2019-09-25 16:04:53.819;2019-09-25T14:04:53.819Z;;;0.96201;16.68;;;1.11855;;12.03015;;0.4859213
15403;2019-09-25 17:04:50.617;2019-09-25T15:04:50.617Z;1.152973;12.26727;;;0.4872237;1.130016;;11.80664;;0.5237522;
15404;2019-09-25 17:04:53.733;2019-09-25T15:04:53.733Z;;;0.96145;16.78;;;1.118736;;12.02618;;0.4864227
15405;2019-09-25 18:04:50.633;2019-09-25T16:04:50.633Z;1.153074;12.26727;;;0.4874115;1.13013;;11.85815;;0.5230656;
15406;2019-09-25 18:04:53.754;2019-09-25T16:04:53.754Z;;;0.96159;16.23;;;1.118849;;12.02618;;0.4866217
15407;2019-09-25 19:04:50.613;2019-09-25T17:04:50.613Z;1.153684;12.27118;;;0.4872237;1.130723;;11.87396;;0.5229281;
15408;2019-09-25 19:04:53.738;2019-09-25T17:04:53.738Z;;;0.96192;14.84;;;1.119439;;12.03015;;0.4863233
15409;2019-09-25 20:04:50.609;2019-09-25T18:04:50.609Z;1.154001;12.26727;;;0.4874115;1.131068;;11.88586;;0.5246043;
15410;2019-09-25 22:04:50.612;2019-09-25T20:04:50.612Z;1.154195;12.27118;;;0.4872108;1.131256;;11.90564;;0.5237837;
15411;2019-09-25 23:04:53.738;2019-09-25T21:04:53.738Z;;;0.96301;13.04;;;1.119841;;12.034;;0.4865179
15412;2019-09-26 00:04:50.590;2019-09-25T22:04:50.590Z;1.154281;12.27118;;;0.487324;1.131299;;11.8938;;0.5246905;
15413;2019-09-26 00:04:53.511;2019-09-25T22:04:53.511Z;;;0.96336;13.03;;;1.120021;;12.034;;0.4865222
15414;2019-09-26 01:04:50.202;2019-09-25T23:04:50.202Z;1.154187;12.27118;;;0.4873367;1.131222;;11.87799;;0.5229154;
15415;2019-09-26 01:04:52.975;2019-09-25T23:04:52.975Z;;;0.96335;13.11;;;1.119942;;12.034;;0.4864227
15416;2019-09-26 02:04:52.981;2019-09-26T00:04:52.981Z;;;0.96339;13.1;;;1.120047;;12.034;;0.4862196
15417;2019-09-26 03:04:52.982;2019-09-26T01:04:52.982Z;;;0.96363;13.07;;;1.120242;;12.034;;0.4865179
15418;2019-09-26 04:04:50.214;2019-09-26T02:04:50.214Z;1.15441;12.27118;;;0.4873367;1.131467;;11.7749;;0.5235917;
15419;2019-09-26 04:04:52.980;2019-09-26T02:04:52.980Z;;;0.96349;13.02;;;1.120195;;12.034;;0.4865179
15420;2019-09-26 05:04:50.212;2019-09-26T03:04:50.212Z;1.154792;12.27515;;;0.4874243;1.131841;;11.80267;;0.5232416;
15421;2019-09-26 05:04:52.978;2019-09-26T03:04:52.978Z;;;0.9639;12.95;;;1.120573;;12.034;;0.4862196
15422;2019-09-26 06:04:50.202;2019-09-26T04:04:50.202Z;1.154999;12.27515;;;0.487324;1.132021;;11.81458;;0.5230424;
15423;2019-09-26 08:04:50.187;2019-09-26T06:04:50.187Z;1.15574;12.27515;;;0.4875246;1.13276;;11.82648;;0.5238131;
15424;2019-09-26 08:04:52.958;2019-09-26T06:04:52.958Z;;;0.965;12.99;;;1.121488;;12.034;;0.4866174
15425;2019-09-26 09:04:50.198;2019-09-26T07:04:50.198Z;1.156264;12.27911;;;0.4874243;1.133305;;11.83832;;0.5238997;
15426;2019-09-26 09:04:52.970;2019-09-26T07:04:52.970Z;;;0.96559;13.12;;;1.122033;;12.03796;;0.486319
15427;2019-09-26 10:04:50.199;2019-09-26T08:04:50.199Z;1.156695;12.27911;;;0.4874243;1.133745;;11.83038;;0.5243973;
15428;2019-09-26 11:04:50.192;2019-09-26T09:04:50.192Z;1.157133;12.27911;;;0.4875246;1.134141;;11.83441;;0.5226932;
15429;2019-09-26 11:04:52.972;2019-09-26T09:04:52.972Z;;;0.96676;14.15;;;1.122875;;12.03796;;0.4865136
15430;2019-09-26 12:04:52.960;2019-09-26T10:04:52.960Z;;;0.96731;15.12;;;1.123162;;12.03796;;0.4866174
15431;2019-09-26 13:04:50.193;2019-09-26T11:04:50.193Z;1.157277;12.27911;;;0.4873367;1.134296;;11.77887;;0.5240769;
15432;2019-09-26 13:04:52.966;2019-09-26T11:04:52.966Z;;;0.96718;16.13;;;1.123032;;12.03796;;0.4865136
15433;2019-09-26 14:04:52.952;2019-09-26T12:04:52.952Z;;;0.96667;16.92;;;1.122913;;12.04187;;0.4863148
15434;2019-09-26 15:04:50.176;2019-09-26T13:04:50.176Z;1.156961;12.27911;;;0.4875374;1.133992;;11.7868;;0.5225826;
15435;2019-09-26 15:04:52.951;2019-09-26T13:04:52.951Z;;;0.9666;17.14;;;1.122729;;12.03796;;0.4861202
15436;2019-09-26 16:04:50.187;2019-09-26T14:04:50.187Z;1.156609;12.27911;;;0.487437;1.133644;;11.77094;;0.5231062;
15437;2019-09-26 16:04:52.959;2019-09-26T14:04:52.959Z;;;0.96642;17.75;;;1.122376;;12.04187;;0.4862153
15438;2019-09-26 18:04:50.184;2019-09-26T16:04:50.184Z;1.156142;12.28308;;;0.487437;1.133189;;11.81458;;0.5220343;
15439;2019-09-26 18:04:52.961;2019-09-26T16:04:52.961Z;;;0.96556;18.26;;;1.121921;;12.04187;;0.4859171
15440;2019-09-26 20:04:52.958;2019-09-26T18:04:52.958Z;;;0.96554;17.07;;;1.122359;;12.04187;;0.4867125
15441;2019-09-26 21:04:50.173;2019-09-26T19:04:50.173Z;1.157069;12.28308;;;0.487437;1.134112;;11.88989;;0.5233;
15442;2019-09-26 23:04:50.177;2019-09-26T21:04:50.177Z;1.157515;12.28308;;;0.4874498;1.13455;;11.90564;;0.5240816;
15443;2019-09-26 23:04:52.949;2019-09-26T21:04:52.949Z;;;0.96702;15.25;;;1.123276;;12.04187;;0.4858177
15444;2019-09-27 00:04:50.179;2019-09-26T22:04:50.179Z;1.157665;12.28308;;;0.4874498;1.13471;;11.90179;;0.5242803;
15445;2019-09-27 00:04:52.957;2019-09-26T22:04:52.957Z;;;0.96726;14.96;;;1.123439;;12.04187;;0.4863148
15446;2019-09-27 01:04:50.174;2019-09-26T23:04:50.174Z;1.157407;12.28705;;;0.4874498;1.134474;;11.88989;;0.5240816;
15447;2019-09-27 01:04:52.961;2019-09-26T23:04:52.961Z;;;0.96717;14.87;;;1.123204;;12.04187;;0.4859171
15448;2019-09-27 02:04:50.182;2019-09-27T00:04:50.182Z;1.157248;12.28705;;;0.4875501;1.134278;;11.87799;;0.5247036;
15449;2019-09-27 02:04:52.950;2019-09-27T00:04:52.950Z;;;0.9668;14.75;;;1.123007;;12.04187;;0.4858177
15450;2019-09-27 03:04:50.173;2019-09-27T01:04:50.173Z;1.156882;12.28705;;;0.4874498;1.133916;;11.85815;;0.5251404;
15451;2019-09-27 04:04:50.162;2019-09-27T02:04:50.162Z;1.156631;12.28705;;;0.4875374;1.133696;;11.85413;;0.5242458;
15452;2019-09-27 04:04:52.937;2019-09-27T02:04:52.937Z;;;0.96635;14.07;;;1.122431;;12.04187;;0.4861117
15453;2019-09-27 05:04:50.171;2019-09-27T03:04:50.171Z;1.156516;12.28705;;;0.4874498;1.133555;;11.84625;;0.5243843;
15454;2019-09-27 05:04:52.934;2019-09-27T03:04:52.934Z;;;0.96634;13.85;;;1.122293;;12.04584;;0.4861159
15455;2019-09-27 06:04:50.170;2019-09-27T04:04:50.170Z;1.156171;12.29095;;;0.4874498;1.1332;;11.83441;;0.5241982;
15456;2019-09-27 06:04:52.940;2019-09-27T04:04:52.940Z;;;0.96597;13.59;;;1.121936;;12.04584;;0.4861159
15457;2019-09-27 07:04:50.162;2019-09-27T05:04:50.162Z;1.156027;12.28705;;;0.4873751;1.133074;;11.83441;;0.5239864;
15458;2019-09-27 07:04:52.934;2019-09-27T05:04:52.934Z;;;0.96583;13.37;;;1.121811;;12.0498;;0.4863148
15459;2019-09-27 08:04:50.167;2019-09-27T06:04:50.167Z;1.15569;12.28705;;;0.4874498;1.132714;;11.83441;;0.5237008;
15460;2019-09-27 08:04:53.925;2019-09-27T06:04:53.925Z;;;0.96571;13.3;;;1.121454;;12.04584;;0.4871057
15461;2019-09-27 09:04:50.159;2019-09-27T07:04:50.159Z;1.155733;12.28705;;;0.4874626;1.132776;;11.85028;;0.5232772;
15462;2019-09-27 09:04:51.942;2019-09-27T07:04:51.942Z;;;0.96595;13.6;;;1.12152;;12.04584;;0.486613
15463;2019-09-27 10:04:50.090;2019-09-27T08:04:50.090Z;1.155589;12.28705;;;0.4875501;1.13261;;11.84625;;0.5244707;
15464;2019-09-27 10:04:52.799;2019-09-27T08:04:52.799Z;;;0.96609;14.54;;;1.121347;;12.04584;;0.4863148
15465;2019-09-27 11:04:50.081;2019-09-27T09:04:50.081Z;1.15518;12.29095;;;0.4874626;1.132211;;11.83038;;0.5234889;
15466;2019-09-27 11:04:52.792;2019-09-27T09:04:52.792Z;;;0.96598;15.69;;;1.12095;;12.04584;;0.486613
15467;2019-09-27 12:04:50.079;2019-09-27T10:04:50.079Z;1.154871;12.29095;;;0.4875628;1.131915;;11.79474;;0.5224704;
15468;2019-09-27 12:04:52.791;2019-09-27T10:04:52.791Z;;;0.96603;17.98;;;1.120655;;12.0498;;0.4863148
15469;2019-09-27 13:04:50.091;2019-09-27T11:04:50.091Z;1.15467;12.29095;;;0.4874626;1.131699;;11.77094;;0.5221095;
15470;2019-09-27 13:04:52.805;2019-09-27T11:04:52.805Z;;;0.9658;19.89;;;1.120452;;12.0498;;0.4863106
15471;2019-09-27 14:04:50.087;2019-09-27T12:04:50.087Z;1.154613;12.29095;;;0.4875628;1.131637;;11.70752;;0.521224;
15472;2019-09-27 14:04:52.803;2019-09-27T12:04:52.803Z;;;0.96494;21.38;;;1.120372;;12.0498;;0.4864142
15473;2019-09-27 15:04:50.088;2019-09-27T13:04:50.088Z;1.154461;12.29095;;;0.4875628;1.13149;;11.70752;;0.5204374;
15474;2019-09-27 15:04:52.797;2019-09-27T13:04:52.797Z;;;0.96456;21.66;;;1.120231;;12.0498;;0.4860124
15475;2019-09-27 16:04:50.090;2019-09-27T14:04:50.090Z;1.154368;12.29095;;;0.4876503;1.131394;;11.73132;;0.5189914;
15476;2019-09-27 16:04:52.804;2019-09-27T14:04:52.804Z;;;0.96459;22.95;;;1.120141;;12.05371;;0.4858136
15477;2019-09-27 18:04:50.085;2019-09-27T16:04:50.085Z;1.154167;12.29492;;;0.4874753;1.131221;;11.85413;;0.5236751;
15478;2019-09-27 18:04:52.793;2019-09-27T16:04:52.793Z;;;0.96331;20.82;;;1.119956;;12.0498;;0.4866087
15479;2019-09-27 19:04:50.080;2019-09-27T17:04:50.080Z;1.154146;12.29492;;;0.4875628;1.131201;;11.8938;;0.5230021;
15480;2019-09-27 19:04:52.832;2019-09-27T17:04:52.832Z;;;0.96351;19.51;;;1.119939;;12.05371;;0.4868076
15481;2019-09-27 20:04:50.093;2019-09-27T18:04:50.093Z;1.154484;12.29492;;;0.4874753;1.131504;;11.91364;;0.523758;
15482;2019-09-27 20:04:52.800;2019-09-27T18:04:52.800Z;;;0.96408;18.43;;;1.120242;;12.0498;;0.4858094
15483;2019-09-27 21:04:50.089;2019-09-27T19:04:50.089Z;1.154778;12.29492;;;0.4875628;1.131838;;11.92554;;0.5242285;
15484;2019-09-27 21:04:52.798;2019-09-27T19:04:52.798Z;;;0.96464;17.59;;;1.120576;;12.0498;;0.485913
15485;2019-09-27 22:04:50.094;2019-09-27T20:04:50.094Z;1.154871;12.29492;;;0.4874753;1.131905;;11.92944;;0.5241292;
15486;2019-09-27 22:04:52.806;2019-09-27T20:04:52.806Z;;;0.96479;16.9;;;1.120643;;12.05371;;0.4861076
15487;2019-09-28 11:04:50.063;2019-09-28T09:04:50.063Z;1.159103;12.3028;;;0.487488;1.136151;;11.79871;;0.5244493;
15488;2019-09-28 11:04:52.770;2019-09-28T09:04:52.770Z;;;0.97073;14.08;;;1.124906;;12.05768;;0.4860081
15489;2019-09-28 12:04:52.767;2019-09-28T10:04:52.767Z;;;0.97048;16.02;;;1.124934;;12.05768;;0.4864057
15490;2019-09-28 13:04:50.068;2019-09-28T11:04:50.068Z;1.158974;12.3067;;;0.4875882;1.136006;;11.76697;;0.5241029;
15491;2019-09-28 13:04:52.780;2019-09-28T11:04:52.780Z;;;0.97048;17.24;;;1.124756;;12.06158;;0.4865051
15492;2019-09-28 14:04:52.773;2019-09-28T12:04:52.773Z;;;0.96953;18.34;;;1.124009;;12.05768;;0.4863063
15493;2019-09-28 15:04:50.050;2019-09-28T13:04:50.050Z;1.157939;12.3028;;;0.4876884;1.134977;;11.74316;;0.5221598;
15494;2019-09-28 15:04:52.759;2019-09-28T13:04:52.759Z;;;0.96894;19.08;;;1.123733;;12.05768;;0.4859088
15495;2019-09-28 16:04:50.048;2019-09-28T14:04:50.048Z;1.157695;12.3028;;;0.4875882;1.134717;;11.74316;;0.5217608;
15496;2019-09-28 16:04:52.759;2019-09-28T14:04:52.759Z;;;0.96886;20.64;;;1.123467;;12.05768;;0.4864057
15497;2019-09-28 17:04:50.066;2019-09-28T15:04:50.066Z;1.157415;12.3028;;;0.4876758;1.134442;;11.7749;;0.5215116;
15498;2019-09-28 17:04:52.773;2019-09-28T15:04:52.773Z;;;0.96751;20.15;;;1.123194;;12.05768;;0.4859045
15499;2019-09-28 18:04:50.056;2019-09-28T16:04:50.056Z;1.15748;12.3067;;;0.4876758;1.134505;;11.81458;;0.5239385;
15500;2019-09-28 18:04:52.769;2019-09-28T16:04:52.769Z;;;0.96742;18.9;;;1.123264;;12.06158;;0.486004
15501;2019-09-28 19:04:50.115;2019-09-28T17:04:50.115Z;1.1574;12.3067;;;0.4876884;1.134449;;11.84625;;0.5234889;
15502;2019-09-28 20:04:50.056;2019-09-28T18:04:50.056Z;1.157688;12.3067;;;0.4875882;1.13472;;11.87006;;0.5240211;
15503;2019-09-28 20:04:52.768;2019-09-28T18:04:52.768Z;;;0.96787;16.38;;;1.123475;;12.05768;;0.4865007
15504;2019-09-28 21:04:50.051;2019-09-28T19:04:50.051Z;1.157925;12.3067;;;0.4875882;1.134969;;11.8938;;0.5237966;
15505;2019-09-28 21:04:52.770;2019-09-28T19:04:52.770Z;;;0.96852;15.37;;;1.123718;;12.06158;;0.4862027
15506;2019-09-28 22:04:50.045;2019-09-28T20:04:50.045Z;1.157997;12.3067;;;0.4875882;1.135023;;11.8938;;0.5226047;
15507;2019-09-28 22:04:52.751;2019-09-28T20:04:52.751Z;;;0.96873;14.81;;;1.123776;;12.06158;;0.4861033
15508;2019-09-28 23:04:50.045;2019-09-28T21:04:50.045Z;1.158076;12.31067;;;0.4875882;1.135124;;11.88989;;0.5225921;
15509;2019-09-28 23:04:52.753;2019-09-28T21:04:52.753Z;;;0.96902;14.43;;;1.12388;;12.06158;;0.4859998
15510;2019-09-29 00:04:50.045;2019-09-28T22:04:50.045Z;1.157954;12.31067;;;0.4877011;1.134985;;11.8938;;0.5239953;
15511;2019-09-29 00:04:52.758;2019-09-28T22:04:52.758Z;;;0.96881;14.18;;;1.123737;;12.06158;;0.4862027
15512;2019-09-29 01:04:50.050;2019-09-28T23:04:50.050Z;1.157466;12.31067;;;0.4876009;1.134505;;11.87396;;0.5235115;
15513;2019-09-29 01:04:52.757;2019-09-28T23:04:52.757Z;;;0.96818;13.47;;;1.123262;;12.06158;;0.486004
15514;2019-09-29 02:04:50.046;2019-09-29T00:04:50.046Z;1.156941;12.31067;;;0.4877887;1.133963;;11.85028;;0.5242589;
15515;2019-09-29 02:04:52.877;2019-09-29T00:04:52.877Z;;;0.96766;12.46;;;1.122718;;12.06549;;0.4864057
15516;2019-09-29 03:04:50.040;2019-09-29T01:04:50.040Z;1.156482;12.31067;;;0.4877011;1.133505;;11.83038;;0.5231905;
15517;2019-09-29 03:04:52.752;2019-09-29T01:04:52.752Z;;;0.96721;11.48;;;1.122258;;12.06549;;0.486302
15518;2019-09-29 04:04:50.035;2019-09-29T02:04:50.035Z;1.15577;12.31067;;;0.4876009;1.132837;;11.80664;;0.5226443;
15519;2019-09-29 05:04:50.024;2019-09-29T03:04:50.024Z;1.15531;12.31067;;;0.4876884;1.13233;;11.79077;;0.5215739;
15520;2019-09-29 05:04:52.734;2019-09-29T03:04:52.734Z;;;0.96622;9.87;;;1.121093;;12.06549;;0.4856065
15521;2019-09-29 06:04:50.034;2019-09-29T04:04:50.034Z;1.154894;12.31067;;;0.4876009;1.131924;;11.77887;;0.5218977;
15522;2019-09-29 06:04:52.733;2019-09-29T04:04:52.733Z;;;0.96583;9.25;;;1.12069;;12.06158;;0.486302
15523;2019-09-29 07:04:50.030;2019-09-29T05:04:50.030Z;1.154542;12.31067;;;0.4877011;1.13156;;11.7749;;0.5236784;
15524;2019-09-29 07:04:52.742;2019-09-29T05:04:52.742Z;;;0.96557;8.61;;;1.120323;;12.06549;;0.4861033
15525;2019-09-29 08:04:50.024;2019-09-29T06:04:50.024Z;1.154455;12.31067;;;0.4878013;1.131495;;11.7868;;0.5223708;
15526;2019-09-29 08:04:52.743;2019-09-29T06:04:52.743Z;;;0.96557;8.11;;;1.120254;;12.06549;;0.486004
15527;2019-09-29 09:04:50.018;2019-09-29T07:04:50.018Z;1.154133;12.31464;;;0.4878013;1.131171;;11.77887;;0.5234792;
15528;2019-09-29 09:04:52.735;2019-09-29T07:04:52.735Z;;;0.9656;8.24;;;1.119927;;12.06549;;0.4861984
15529;2019-09-29 10:04:50.011;2019-09-29T08:04:50.011Z;1.153867;12.31464;;;0.4877011;1.130893;;11.7868;;0.5223833;
15530;2019-09-29 10:04:52.726;2019-09-29T08:04:52.726Z;;;0.96588;9.48;;;1.119655;;12.06946;;0.4859005
15531;2019-09-29 11:04:50.019;2019-09-29T09:04:50.019Z;1.153177;12.31067;;;0.4877011;1.130209;;11.77094;;0.5229069;
15532;2019-09-29 11:04:52.721;2019-09-29T09:04:52.721Z;;;0.96552;11.58;;;1.118974;;12.06549;;0.4854038
15533;2019-09-29 12:04:49.996;2019-09-29T10:04:49.996Z;1.152251;12.31464;;;0.4877138;1.12927;;11.74316;;0.5221472;
15534;2019-09-29 12:04:52.900;2019-09-29T10:04:52.900Z;;;0.96472;14.5;;;1.118037;;12.06946;;0.4864965
15535;2019-09-29 13:04:49.997;2019-09-29T11:04:49.997Z;1.151302;12.31464;;;0.4878013;1.12833;;11.73523;;0.5215737;
15536;2019-09-29 13:04:52.711;2019-09-29T11:04:52.711Z;;;0.9639;16.74;;;1.117096;;12.06946;;0.4863971
15537;2019-09-29 14:04:50.009;2019-09-29T12:04:50.009Z;1.150182;12.31464;;;0.4878013;1.127184;;11.69958;;0.5202376;
15538;2019-09-29 14:04:52.736;2019-09-29T12:04:52.736Z;;;0.96256;18.75;;;1.115956;;12.06946;;0.4863971
15539;2019-09-29 15:04:50.011;2019-09-29T13:04:50.011Z;1.149564;12.31464;;;0.4877138;1.126573;;11.66785;;0.5185987;
15540;2019-09-29 15:04:52.725;2019-09-29T13:04:52.725Z;;;0.96173;20.44;;;1.115351;;12.06946;;0.486302
15541;2019-09-29 16:04:50.009;2019-09-29T14:04:50.009Z;1.148824;12.31464;;;0.4878013;1.125853;;11.66785;;0.5212108;
15542;2019-09-29 16:04:52.722;2019-09-29T14:04:52.722Z;;;0.96121;23.18;;;1.114622;;12.06946;;0.4867944
15543;2019-09-29 17:04:50.011;2019-09-29T15:04:50.011Z;1.147897;12.3186;;;0.4877011;1.12491;;11.67181;;0.5198106;
15544;2019-09-29 17:04:52.718;2019-09-29T15:04:52.718Z;;;0.95868;22.94;;;1.113673;;12.06946;;0.4859005
15545;2019-09-29 18:04:50.010;2019-09-29T16:04:50.010Z;1.14771;12.3186;;;0.4877138;1.124761;;11.71942;;0.5193148;
15546;2019-09-29 18:04:52.723;2019-09-29T16:04:52.723Z;;;0.95822;21.85;;;1.113515;;12.06946;;0.4865958
15547;2019-09-29 19:04:49.998;2019-09-29T17:04:49.998Z;1.147481;12.31464;;;0.4879015;1.124515;;11.7749;;0.5194185;
15548;2019-09-29 19:04:52.713;2019-09-29T17:04:52.713Z;;;0.95805;20.44;;;1.113296;;12.07336;;0.4854038
15549;2019-09-29 20:04:50.062;2019-09-29T18:04:50.062Z;1.147487;12.31464;;;0.4877138;1.124547;;11.81854;;0.5228306;
15550;2019-09-29 20:04:52.774;2019-09-29T18:04:52.774Z;;;0.95847;19.44;;;1.113308;;12.06946;;0.4862978
15551;2019-09-29 21:04:50.007;2019-09-29T19:04:50.007Z;1.14774;12.32251;;;0.4877138;1.124767;;11.79871;;0.5234407;
15552;2019-09-29 22:04:50.014;2019-09-29T20:04:50.014Z;1.148364;12.3186;;;0.4877138;1.125398;;11.80267;;0.5215614;
15553;2019-09-29 22:04:52.726;2019-09-29T20:04:52.726Z;;;0.95952;18.64;;;1.114165;;12.07336;;0.4856025
15554;2019-09-29 23:04:50.010;2019-09-29T21:04:50.010Z;1.148759;12.3186;;;0.4879015;1.12577;;11.79871;;0.5226696;
15555;2019-09-29 23:04:52.720;2019-09-29T21:04:52.720Z;;;0.95993;18.33;;;1.114545;;12.07336;;0.4863971
15556;2019-09-30 00:04:50.009;2019-09-29T22:04:50.009Z;1.149204;12.3186;;;0.4878013;1.126233;;11.76697;;0.5216236;
15557;2019-09-30 00:04:52.719;2019-09-29T22:04:52.719Z;;;0.96061;18.06;;;1.115017;;12.07336;;0.4863971
15558;2019-09-30 01:04:50.011;2019-09-29T23:04:50.011Z;1.149837;12.3186;;;0.487814;1.126868;;11.73926;;0.5217608;
15559;2019-09-30 01:04:52.731;2019-09-29T23:04:52.731Z;;;0.96141;18.09;;;1.115637;;12.07336;;0.4856977
15560;2019-09-30 02:04:49.996;2019-09-30T00:04:49.996Z;1.15039;12.3186;;;0.4877265;1.127431;;11.75116;;0.5211622;
15561;2019-09-30 02:04:51.731;2019-09-30T00:04:51.731Z;;;0.96189;18.17;;;1.116213;;12.07336;;0.4864922
15562;2019-09-30 03:04:49.999;2019-09-30T01:04:49.999Z;1.151188;12.32251;;;0.4877265;1.128183;;11.74316;;0.522858;
15563;2019-09-30 03:04:52.710;2019-09-30T01:04:52.710Z;;;0.9626;18.02;;;1.116961;;12.07336;;0.4864965
15564;2019-09-30 04:04:50.012;2019-09-30T02:04:50.012Z;1.151224;12.32251;;;0.4879015;1.128245;;11.69562;;0.5196624;
15565;2019-09-30 04:04:52.715;2019-09-30T02:04:52.715Z;;;0.96266;17.65;;;1.117025;;12.07733;;0.4861943
15566;2019-09-30 05:04:50.009;2019-09-30T03:04:50.009Z;1.151604;12.32251;;;0.487814;1.128639;;11.72736;;0.5195023;
15567;2019-09-30 05:04:52.838;2019-09-30T03:04:52.838Z;;;0.96306;17.3;;;1.117416;;12.07733;;0.4863971
15568;2019-09-30 06:04:50.006;2019-09-30T04:04:50.006Z;1.151705;12.32251;;;0.4878267;1.128716;;11.7749;;0.5211128;
15569;2019-09-30 06:04:52.718;2019-09-30T04:04:52.718Z;;;0.96325;16.95;;;1.117495;;12.07733;;0.485797
15570;2019-09-30 07:04:50.003;2019-09-30T05:04:50.003Z;1.151999;12.32251;;;0.4879142;1.129014;;11.80664;;0.5226443;
15571;2019-09-30 07:04:52.719;2019-09-30T05:04:52.719Z;;;0.96362;16.43;;;1.117797;;12.07733;;0.4856025
15572;2019-09-30 08:04:50.004;2019-09-30T06:04:50.004Z;1.152653;12.32251;;;0.4878267;1.129657;;11.79871;;0.522159;
15573;2019-09-30 08:04:52.713;2019-09-30T06:04:52.713Z;;;0.96425;16.15;;;1.118427;;12.07336;;0.4868851
15574;2019-09-30 09:04:49.989;2019-09-30T07:04:49.989Z;1.153465;12.32648;;;0.4879142;1.130513;;11.84229;;0.5230783;
15575;2019-09-30 09:04:52.700;2019-09-30T07:04:52.700Z;;;0.96501;16.14;;;1.119287;;12.0813;;0.4861943
15576;2019-09-30 10:04:49.985;2019-09-30T08:04:49.985Z;1.153882;12.32648;;;0.4880144;1.130913;;11.85815;;0.5230529;
15577;2019-09-30 10:04:52.700;2019-09-30T08:04:52.700Z;;;0.96641;16.31;;;1.11969;;12.07733;;0.4873861
15578;2019-09-30 11:04:49.995;2019-09-30T09:04:49.995Z;1.154205;12.32648;;;0.4878267;1.131235;;11.83038;;0.5212011;
