No;Datetime [local time]Europe/Zurich;Datetime [UTC];p [bar] - luiw_arc1_269;T Sonde [°C] - luiw_arc1_269;PBaro [bar] - luiw_arc1_269;TBaro [°C] - luiw_arc1_269;Conductivity Tc [mS/cm] - luiw_arc1_269;p Sonde 2 [bar] - luiw_arc1_269;p Sonde 3 [bar] - luiw_arc1_269;T Sonde 2 [°C] - luiw_arc1_269;T Sonde 3 [°C] - luiw_arc1_269;Conductivity Tc (2) [mS/cm] - luiw_arc1_269;Conductivity Tc (3) [mS/cm] - luiw_arc1_269
2049;2018-07-20 07:30:14.504;2018-07-20T05:30:14.504Z;0.959992647;21.082824707;0.954479992;18.790000916;0.295832902;;;;;;
2050;2018-07-20 07:40:14.506;2018-07-20T05:40:14.506Z;0.959918261;21.079040527;0.954429984;18.979999542;0.295958191;;;;;;
2051;2018-07-20 07:50:14.509;2018-07-20T05:50:14.509Z;0.959771633;21.093994141;0.954270005;19.219999313;0.295880735;;;;;;
2052;2018-07-20 07:55:14.502;2018-07-20T05:55:14.502Z;0.959787369;21.108886719;0.954280019;19.36000061;0.296022177;;;;;;
2053;2018-07-20 08:00:14.508;2018-07-20T06:00:14.508Z;0.959801912;21.123779297;0.954280019;19.5;0.295771807;;;;;;
2054;2018-07-20 08:15:14.501;2018-07-20T06:15:14.501Z;0.959752321;21.168518066;0.954230011;19.920000076;0.295945257;;;;;;
2055;2018-07-20 08:20:14.521;2018-07-20T06:20:14.521Z;0.959820986;21.18347168;0.954320014;20.040000916;0.29605487;;;;;;
2056;2018-07-20 08:25:14.507;2018-07-20T06:25:14.507Z;0.959822893;21.202026367;0.954469979;20.180000305;0.296102196;;;;;;
2057;2018-07-20 08:45:14.526;2018-07-20T06:45:14.526Z;0.959928513;21.384643555;0.954620004;21.600000381;0.296905309;;;;;;
2058;2018-07-20 08:50:14.505;2018-07-20T06:50:14.505Z;0.959989548;21.45904541;0.954729974;22.090000153;0.296928823;;;;;;
2059;2018-07-20 09:00:14.502;2018-07-20T07:00:14.502Z;0.960011959;21.622741699;0.954710007;23.069999695;0.297062427;;;;;;
2060;2018-07-20 09:05:14.516;2018-07-20T07:05:14.516Z;0.960008383;21.719360352;0.954710007;23.549999237;0.297215283;;;;;;
2061;2018-07-20 09:20:14.513;2018-07-20T07:20:14.513Z;0.959946871;22.060852051;0.954599977;25.040000916;0.29749465;;;;;;
2062;2018-07-20 09:30:14.521;2018-07-20T07:30:14.521Z;0.959950924;22.31652832;0.95460999;26.010000229;0.297534466;;;;;;
2063;2018-07-20 09:35:14.515;2018-07-20T07:35:14.515Z;0.959855318;22.442321777;0.954479992;26.459999084;0.297618508;;;;;;
2064;2018-07-20 09:45:14.545;2018-07-20T07:45:14.545Z;0.959893227;22.70123291;0.954389989;27.270000458;0.297515452;;;;;;
2065;2018-07-20 09:55:14.523;2018-07-20T07:55:14.523Z;0.95990181;22.944824219;0.954429984;27.950000763;0.297486722;;;;;;
2066;2018-07-20 10:05:14.518;2018-07-20T08:05:14.518Z;0.959913969;23.225036621;0.954479992;28.61000061;0.297446489;;;;;;
2067;2018-07-20 10:10:14.597;2018-07-20T08:10:14.597Z;0.959886789;23.364990234;0.954389989;28.969999313;0.297481328;;;;;;
2068;2018-07-20 10:20:14.506;2018-07-20T08:20:14.506Z;0.959945917;23.648071289;0.954429984;29.700000763;0.297257572;;;;;;
2069;2018-07-20 10:25:14.502;2018-07-20T08:25:14.502Z;0.959978104;23.783996582;0.954439998;30.040000916;0.29725641;;;;;;
2070;2018-07-20 10:40:14.547;2018-07-20T08:40:14.547Z;0.959896564;24.231384277;0.954469979;30.969999313;0.297126889;;;;;;
2071;2018-07-20 10:45:14.501;2018-07-20T08:45:14.501Z;0.959862232;24.377807617;0.95431;31.280000687;0.297117114;;;;;;
2072;2018-07-20 10:55:14.522;2018-07-20T08:55:14.522Z;0.959820032;24.662963867;0.954270005;31.909999847;0.297032416;;;;;;
2073;2018-07-20 11:00:14.523;2018-07-20T09:00:14.523Z;0.959892273;24.805419922;0.954289973;32.169998169;0.297054201;;;;;;
2074;2018-07-20 11:05:14.516;2018-07-20T09:05:14.516Z;0.959864616;24.95501709;0.954259992;32.430000305;0.297051013;;;;;;
2075;2018-07-20 11:10:14.508;2018-07-20T09:10:14.508Z;0.959844589;25.111816406;0.954299986;32.720001221;0.296997994;;;;;;
2076;2018-07-20 11:20:14.512;2018-07-20T09:20:14.512Z;0.959760427;25.384887695;0.954140007;33.209999084;0.296831846;;;;;;
2077;2018-07-20 11:30:14.509;2018-07-20T09:30:14.509Z;0.959737062;25.675720215;0.954159975;33.630001068;0.296678871;;;;;;
2078;2018-07-20 11:45:14.510;2018-07-20T09:45:14.510Z;0.959758997;26.10748291;0.954259992;34.459999084;0.296507061;;;;;;
2079;2018-07-20 11:50:14.523;2018-07-20T09:50:14.523Z;0.959702969;26.245178223;0.954240024;34.790000916;0.296450496;;;;;;
2080;2018-07-20 11:55:14.508;2018-07-20T09:55:14.508Z;0.959680796;26.386291504;0.95411998;35.090000153;0.296458215;;;;;;
2081;2018-07-20 12:00:14.512;2018-07-20T10:00:14.512Z;0.959604979;26.52734375;0.954050004;35.409999847;0.296302259;;;;;;
2082;2018-07-20 12:05:14.510;2018-07-20T10:05:14.510Z;0.959555864;26.671936035;0.954050004;35.700000763;0.296390623;;;;;;
2083;2018-07-20 12:15:14.519;2018-07-20T10:15:14.519Z;0.959572554;26.971496582;0.954039991;36.319999695;0.296187729;;;;;;
2084;2018-07-20 12:20:14.584;2018-07-20T10:20:14.584Z;0.959551573;27.130126953;0.95389998;36.619998932;0.296081662;;;;;;
2085;2018-07-20 12:30:14.514;2018-07-20T10:30:14.514Z;0.959415913;27.461364746;0.953809977;37.180000305;0.295942247;;;;;;
2086;2018-07-20 12:40:14.527;2018-07-20T10:40:14.527Z;0.959421635;27.799194336;0.953840017;37.680000305;0.29573667;;;;;;
2087;2018-07-20 12:50:14.515;2018-07-20T10:50:14.515Z;0.959326029;28.1328125;0.953800023;38.159999847;0.295482069;;;;;;
2088;2018-07-20 12:55:14.519;2018-07-20T10:55:14.519Z;0.959243774;28.297546387;0.953620017;38.409999847;0.295390308;;;;;;
2089;2018-07-20 13:00:14.528;2018-07-20T11:00:14.528Z;0.959235668;28.458618164;0.953589976;38.61000061;0.295257598;;;;;;
2090;2018-07-20 13:05:14.505;2018-07-20T11:05:14.505Z;0.959186792;28.615966797;0.953530014;38.810001373;0.295103431;;;;;;
2091;2018-07-20 13:10:14.826;2018-07-20T11:10:14.826Z;0.959171772;28.776794434;0.953639984;39.020000458;0.294928372;;;;;;
2092;2018-07-20 13:25:14.533;2018-07-20T11:25:14.533Z;0.958989859;29.236938477;0.95322001;39.63999939;0.294531316;;;;;;
2093;2018-07-20 13:35:14.537;2018-07-20T11:35:14.537Z;0.958962679;29.511169434;0.953000009;39.75;0.294052124;;;;;;
2094;2018-07-20 13:40:14.512;2018-07-20T11:40:14.512Z;0.958904266;29.628417969;0.952830017;39.619998932;0.293666154;;;;;;
2095;2018-07-20 13:45:14.532;2018-07-20T11:45:14.532Z;0.958878279;29.7421875;0.952759981;39.400001526;0.293543071;;;;;;
2096;2018-07-20 13:50:14.510;2018-07-20T11:50:14.510Z;0.958878517;29.845275879;0.952700019;39.080001831;0.293373376;;;;;;
2097;2018-07-20 13:55:14.523;2018-07-20T11:55:14.523Z;0.95877099;29.941101074;0.952600002;38.75;0.293217123;;;;;;
2098;2018-07-20 14:00:14.601;2018-07-20T12:00:14.601Z;0.958663225;30.029846191;0.952570021;38.380001068;0.292981207;;;;;;
2099;2018-07-20 14:05:14.520;2018-07-20T12:05:14.520Z;0.958581686;30.11138916;0.952620029;38.020000458;0.292808473;;;;;;
2100;2018-07-20 14:10:14.521;2018-07-20T12:10:14.521Z;0.958433628;30.200012207;0.952709973;37.759998322;0.292702198;;;;;;
2101;2018-07-20 14:15:14.522;2018-07-20T12:15:14.522Z;0.958325863;30.292236328;0.952719986;37.680000305;0.292754769;;;;;;
2102;2018-07-20 14:20:14.514;2018-07-20T12:20:14.514Z;0.958412647;30.384277344;0.952679992;37.779998779;0.292699695;;;;;;
2103;2018-07-20 14:25:14.518;2018-07-20T12:25:14.518Z;0.958446026;30.479919434;0.952639997;37.970001221;0.292815238;;;;;;
2104;2018-07-20 14:35:14.524;2018-07-20T12:35:14.524Z;0.958477736;30.656860352;0.952509999;38.209999084;0.292539805;;;;;;
2105;2018-07-20 14:40:14.518;2018-07-20T12:40:14.518Z;0.958590984;30.738098145;0.952470005;38.189998627;0.292338401;;;;;;
2106;2018-07-20 14:45:14.524;2018-07-20T12:45:14.524Z;0.958616257;30.815917969;0.95253998;38.090000153;0.292245984;;;;;;
2107;2018-07-20 14:55:14.521;2018-07-20T12:55:14.521Z;0.958618641;30.960754395;0.952419996;37.669998169;0.291997641;;;;;;
2108;2018-07-20 15:00:14.949;2018-07-20T13:00:14.949Z;0.958709717;31.020751953;0.952489972;37.409999847;0.291981936;;;;;;
2109;2018-07-20 15:05:14.521;2018-07-20T13:05:14.521Z;0.958848;31.073669434;0.952610016;37.130001068;0.291326404;;;;;;
2110;2018-07-20 15:10:14.530;2018-07-20T13:10:14.530Z;0.958910704;31.119506836;0.952690005;36.799999237;0.291480631;;;;;;
2111;2018-07-20 15:15:14.520;2018-07-20T13:15:14.520Z;0.958866835;31.158325195;0.952589989;36.459999084;0.291383117;;;;;;
2112;2018-07-20 15:20:14.523;2018-07-20T13:20:14.523Z;0.958849192;31.197143555;0.952560008;36.11000061;0.291485995;;;;;;
2113;2018-07-20 15:45:14.554;2018-07-20T13:45:14.554Z;0.958816767;31.013671875;0.952530026;34.38999939;0.29181987;;;;;;
2114;2018-07-20 16:00:14.520;2018-07-20T14:00:14.520Z;0.958796263;30.90423584;0.952589989;33.540000916;0.291661978;;;;;;
2115;2018-07-20 16:05:14.526;2018-07-20T14:05:14.526Z;0.958846331;30.851257324;0.952709973;33.340000153;0.291749209;;;;;;
2116;2018-07-20 16:10:14.517;2018-07-20T14:10:14.517Z;0.958859444;30.840637207;0.952769995;33.13999939;0.291778237;;;;;;
2117;2018-07-20 16:15:14.536;2018-07-20T14:15:14.536Z;0.958765507;30.844177246;0.952620029;32.990001678;0.291778237;;;;;;
2118;2018-07-20 16:20:14.537;2018-07-20T14:20:14.537Z;0.958431482;30.861816406;0.952449977;32.88999939;0.291800648;;;;;;
2119;2018-07-20 16:25:14.520;2018-07-20T14:25:14.520Z;0.958270788;30.865356445;0.952300012;32.799999237;0.291800648;;;;;;
2120;2018-07-20 16:30:14.533;2018-07-20T14:30:14.533Z;0.958230972;30.872436523;0.952220023;32.75;0.291771561;;;;;;
2121;2018-07-20 16:40:14.521;2018-07-20T14:40:14.521Z;0.958180666;30.921875;0.952170014;32.759998322;0.291793555;;;;;;
2122;2018-07-20 16:45:14.531;2018-07-20T14:45:14.531Z;0.958189011;30.946655273;0.952229977;32.819999695;0.291815281;;;;;;
2123;2018-07-20 16:50:14.520;2018-07-20T14:50:14.520Z;0.958164692;30.985412598;0.95223999;32.880001068;0.291710317;;;;;;
2124;2018-07-20 16:55:14.532;2018-07-20T14:55:14.532Z;0.958105564;31.003112793;0.952120006;32.950000763;0.291634679;;;;;;
2125;2018-07-20 17:05:14.542;2018-07-20T15:05:14.542Z;0.958062649;31.059631348;0.952069998;33.060001373;0.291672528;;;;;;
2126;2018-07-20 17:15:14.522;2018-07-20T15:15:14.522Z;0.958145618;31.098388672;0.952109993;33.099998474;0.291474551;;;;;;
2127;2018-07-20 17:20:14.536;2018-07-20T15:20:14.536Z;0.958227634;31.123046875;0.952149987;33.11000061;0.291444927;;;;;;
2128;2018-07-20 17:30:14.555;2018-07-20T15:30:14.555Z;0.958384275;31.158325195;0.952210009;33.069999695;0.291196764;;;;;;
2129;2018-07-20 17:40:14.538;2018-07-20T15:40:14.538Z;0.958399534;31.190063477;0.95231998;32.979999542;0.291280091;;;;;;
2130;2018-07-20 17:50:14.520;2018-07-20T15:50:14.520Z;0.958593369;31.183044434;0.952409983;32.840000153;0.291154236;;;;;;
2131;2018-07-20 18:00:14.530;2018-07-20T16:00:14.530Z;0.958753824;31.077209473;0.952549994;32.580001831;0.291012108;;;;;;
2132;2018-07-20 18:05:14.577;2018-07-20T16:05:14.577Z;0.958718777;31.048950195;0.952560008;32.419998169;0.291272551;;;;;;
2133;2018-07-20 18:10:14.526;2018-07-20T16:10:14.526Z;0.958715439;30.999572754;0.952530026;32.25;0.291153729;;;;;;
2134;2018-07-20 18:20:14.520;2018-07-20T16:20:14.520Z;0.958883762;30.914855957;0.952700019;31.88999939;0.291281879;;;;;;
2135;2018-07-20 18:25:14.915;2018-07-20T16:25:14.915Z;0.958873987;30.861816406;0.952740014;31.709999084;0.291380465;;;;;;
2136;2018-07-20 18:30:14.530;2018-07-20T16:30:14.530Z;0.958916903;30.801757812;0.952719986;31.530000687;0.29125908;;;;;;
2137;2018-07-20 18:35:14.531;2018-07-20T16:35:14.531Z;0.958954096;30.75579834;0.952799976;31.370000839;0.29134509;;;;;;
2138;2018-07-20 18:40:14.540;2018-07-20T16:40:14.540Z;0.958944082;30.706298828;0.952750027;31.200000763;0.291395932;;;;;;
2139;2018-07-20 18:55:14.536;2018-07-20T16:55:14.536Z;0.958837986;30.525878906;0.95273;30.75;0.291399211;;;;;;
2140;2018-07-20 19:00:14.536;2018-07-20T17:00:14.536Z;0.958860159;30.458618164;0.952740014;30.590000153;0.29144749;;;;;;
2141;2018-07-20 19:10:14.525;2018-07-20T17:10:14.525Z;0.958765507;30.338317871;0.952669978;30.309999466;0.291606575;;;;;;
2142;2018-07-20 19:15:14.538;2018-07-20T17:15:14.538Z;0.958814621;30.285095215;0.952700019;30.180000305;0.29148829;;;;;;
2143;2018-07-20 19:20:14.527;2018-07-20T17:20:14.527Z;0.958965063;30.224853516;0.952880025;30.020000458;0.291598469;;;;;;
2144;2018-07-20 19:25:14.549;2018-07-20T17:25:14.549Z;0.959061384;30.164611816;0.95292002;29.899999619;0.291597962;;;;;;
2145;2018-07-20 19:30:14.645;2018-07-20T17:30:14.645Z;0.959078312;30.114929199;0.952889979;29.760000229;0.291790456;;;;;;
2146;2018-07-20 19:35:14.574;2018-07-20T17:35:14.574Z;0.959001064;30.061767578;0.952970028;29.63999939;0.291622669;;;;;;
2147;2018-07-20 19:40:14.520;2018-07-20T17:40:14.520Z;0.959056139;29.987243652;0.952859998;29.530000687;0.291712284;;;;;;
2148;2018-07-20 19:45:14.546;2018-07-20T17:45:14.546Z;0.959097385;29.902038574;0.95292002;29.38999939;0.2916798;;;;;;
2149;2018-07-20 19:50:14.548;2018-07-20T17:50:14.548Z;0.959010839;29.816833496;0.952889979;29.200000763;0.291794509;;;;;;
2150;2018-07-20 19:55:14.522;2018-07-20T17:55:14.522Z;0.95895052;29.72442627;0.952820003;29;0.291889369;;;;;;
2151;2018-07-20 20:00:14.548;2018-07-20T18:00:14.548Z;0.958930969;29.628417969;0.952740014;28.799999237;0.291886032;;;;;;
2152;2018-07-20 20:10:14.526;2018-07-20T18:10:14.526Z;0.959002256;29.407897949;0.952870011;28.319999695;0.291936576;;;;;;
2153;2018-07-20 20:15:14.526;2018-07-20T18:15:14.526Z;0.958954334;29.301025391;0.952820003;28.069999695;0.29221639;;;;;;
2154;2018-07-20 20:25:14.534;2018-07-20T18:25:14.534Z;0.958878517;29.080078125;0.952719986;27.63999939;0.292052448;;;;;;
2155;2018-07-20 20:30:14.561;2018-07-20T18:30:14.561Z;0.958797693;28.983825684;0.952700019;27.450000763;0.292075932;;;;;;
2156;2018-07-20 20:40:14.614;2018-07-20T18:40:14.614Z;0.958728552;28.76965332;0.952660024;27.059999466;0.292515457;;;;;;
2157;2018-07-20 20:50:14.552;2018-07-20T18:50:14.552Z;0.958681345;28.58026123;0.952690005;26.739999771;0.292772114;;;;;;
2158;2018-07-20 20:55:14.534;2018-07-20T18:55:14.534Z;0.958768606;28.490783691;0.952769995;26.590000153;0.29280591;;;;;;
2159;2018-07-20 21:05:14.528;2018-07-20T19:05:14.528Z;0.958956718;28.315490723;0.95292002;26.340000153;0.292784482;;;;;;
2160;2018-07-20 21:10:14.544;2018-07-20T19:10:14.544Z;0.959038019;28.229492188;0.953000009;26.25;0.292836666;;;;;;
2161;2018-07-20 21:20:14.528;2018-07-20T19:20:14.528Z;0.959299326;28.053955078;0.953289986;26.040000916;0.292761803;;;;;;
2162;2018-07-20 21:25:14.532;2018-07-20T19:25:14.532Z;0.959367752;27.978637695;0.953299999;25.940000534;0.292902142;;;;;;
2163;2018-07-20 21:35:14.540;2018-07-20T19:35:14.540Z;0.959468365;27.799194336;0.953459978;25.760000229;0.293067575;;;;;;
2164;2018-07-20 21:40:14.542;2018-07-20T19:40:14.542Z;0.959462166;27.716552734;0.953540027;25.659999847;0.292933673;;;;;;
2165;2018-07-20 21:45:14.549;2018-07-20T19:45:14.549Z;0.959475756;27.633911133;0.953490019;25.569999695;0.293002874;;;;;;
2166;2018-07-20 21:50:14.534;2018-07-20T19:50:14.534Z;0.959537268;27.554870605;0.953570008;25.489999771;0.293184847;;;;;;
2167;2018-07-20 22:00:14.532;2018-07-20T20:00:14.532Z;0.959771872;27.378662109;0.953729987;25.280000687;0.293455929;;;;;;
2168;2018-07-20 22:10:14.538;2018-07-20T20:10:14.538Z;0.959786177;27.21661377;0.95381999;25.120000839;0.2935417;;;;;;
2169;2018-07-20 22:25:14.525;2018-07-20T20:25:14.525Z;0.959922075;26.975097656;0.954029977;24.86000061;0.293457538;;;;;;
2170;2018-07-20 22:30:14.531;2018-07-20T20:30:14.531Z;0.959862471;26.906555176;0.95389998;24.770000458;0.293428123;;;;;;
2171;2018-07-20 22:45:14.544;2018-07-20T20:45:14.544Z;0.959890127;26.657470703;0.953949988;24.530000687;0.293609917;;;;;;
2172;2018-07-20 22:50:14.531;2018-07-20T20:50:14.531Z;0.959950447;26.57434082;0.953999996;24.440000534;0.293459326;;;;;;
2173;2018-07-20 23:00:14.545;2018-07-20T21:00:14.545Z;0.959844589;26.415222168;0.953859985;24.270000458;0.29366681;;;;;;
2174;2018-07-20 23:05:14.527;2018-07-20T21:05:14.527Z;0.959683418;26.335632324;0.953779995;24.180000305;0.293631583;;;;;;
2175;2018-07-20 23:10:14.665;2018-07-20T21:10:14.665Z;0.95966959;26.245178223;0.953769982;24.079999924;0.293781072;;;;;;
2176;2018-07-20 23:15:14.535;2018-07-20T21:15:14.535Z;0.959642887;26.165466309;0.953689992;23.989999771;0.293785721;;;;;;
2177;2018-07-20 23:20:14.539;2018-07-20T21:20:14.539Z;0.959460258;26.067626953;0.953570008;23.879999161;0.293929756;;;;;;
2178;2018-07-20 23:25:14.528;2018-07-20T21:25:14.528Z;0.959299088;25.98425293;0.953350008;23.780000687;0.293815911;;;;;;
2179;2018-07-20 23:30:14.545;2018-07-20T21:30:14.545Z;0.959218264;25.893493652;0.953239977;23.649999619;0.293725759;;;;;;
2180;2018-07-20 23:35:14.653;2018-07-20T21:35:14.653Z;0.959068537;25.788330078;0.953190029;23.510000229;0.293866724;;;;;;
2181;2018-07-20 23:40:14.532;2018-07-20T21:40:14.532Z;0.958851337;25.679382324;0.952960014;23.350000381;0.293935984;;;;;;
2182;2018-07-20 23:45:14.535;2018-07-20T21:45:14.535Z;0.958976746;25.570373535;0.952950001;23.180000305;0.293875843;;;;;;
2183;2018-07-20 23:50:14.537;2018-07-20T21:50:14.537Z;0.959027529;25.453979492;0.95310998;23;0.294039518;;;;;;
2184;2018-07-20 23:55:14.535;2018-07-20T21:55:14.535Z;0.95919919;25.341247559;0.953230023;22.819999695;0.293955863;;;;;;
2185;2018-07-21 00:00:14.542;2018-07-20T22:00:14.542Z;0.95939827;25.231994629;0.953490019;22.649999619;0.294189602;;;;;;
2186;2018-07-21 00:05:14.536;2018-07-20T22:05:14.536Z;0.959510565;25.130004883;0.953629971;22.479999542;0.293958932;;;;;;
2187;2018-07-21 00:10:14.534;2018-07-20T22:10:14.534Z;0.959374189;25.024353027;0.953530014;22.319999695;0.294210315;;;;;;
2188;2018-07-21 00:15:14.532;2018-07-20T22:15:14.532Z;0.959143162;24.914855957;0.953320026;22.180000305;0.294172764;;;;;;
2189;2018-07-21 00:20:14.542;2018-07-20T22:20:14.542Z;0.959154129;24.809082031;0.953230023;22.020000458;0.294377387;;;;;;
2190;2018-07-21 00:25:14.527;2018-07-20T22:25:14.527Z;0.959186077;24.706848145;0.953260005;21.870000839;0.294291735;;;;;;
2191;2018-07-21 00:30:14.539;2018-07-20T22:30:14.539Z;0.959116459;24.604492188;0.953310013;21.729999542;0.294322699;;;;;;
2192;2018-07-21 00:40:14.544;2018-07-20T22:40:14.544Z;0.95923233;24.39239502;0.953400016;21.450000763;0.294554412;;;;;;
2193;2018-07-21 00:45:14.527;2018-07-20T22:45:14.527Z;0.959190607;24.297302246;0.953350008;21.319999695;0.294536531;;;;;;
2194;2018-07-21 01:10:15.933;2018-07-20T23:10:15.933Z;0.958962202;23.835388184;0.953159988;20.790000916;0.294615209;;;;;;
2195;2018-07-21 01:15:14.542;2018-07-20T23:15:14.542Z;0.958994865;23.750915527;0.953249991;20.700000763;0.294731736;;;;;;
2196;2018-07-21 01:45:14.532;2018-07-20T23:45:14.532Z;0.958901167;23.232421875;0.953130007;20.190000534;0.294882417;;;;;;
2197;2018-07-21 01:50:14.545;2018-07-20T23:50:14.545Z;0.958946705;23.143981934;0.953230023;20.120000839;0.294788897;;;;;;
2198;2018-07-21 02:05:14.532;2018-07-21T00:05:14.532Z;0.958851099;22.907958984;0.953170002;19.88999939;0.294879347;;;;;;
2199;2018-07-21 02:10:14.539;2018-07-21T00:10:14.539Z;0.958823204;22.823059082;0.953180015;19.829999924;0.294845372;;;;;;
2200;2018-07-21 02:15:14.553;2018-07-21T00:15:14.553Z;0.958815813;22.741821289;0.953190029;19.760000229;0.29483968;;;;;;
2201;2018-07-21 02:25:14.539;2018-07-21T00:25:14.539Z;0.958868742;22.586608887;0.953270018;19.629999161;0.295004606;;;;;;
2202;2018-07-21 02:45:14.540;2018-07-21T00:45:14.540Z;0.958717108;22.268432617;0.953079998;19.370000839;0.295088202;;;;;;
2203;2018-07-21 03:10:15.796;2018-07-21T01:10:15.796Z;0.958472013;21.87902832;0.952839971;19.030000687;0.295320034;;;;;;
2204;2018-07-21 03:20:14.541;2018-07-21T01:20:14.541Z;0.95836401;21.73425293;0.952780008;18.899999619;0.295323372;;;;;;
2205;2018-07-21 03:55:14.523;2018-07-21T01:55:14.523Z;0.95804739;21.243041992;0.95253998;18.510000229;0.295445383;;;;;;
2206;2018-07-21 04:05:14.551;2018-07-21T02:05:14.551Z;0.957966566;21.105163574;0.952480018;18.409999847;0.295550793;;;;;;
2207;2018-07-21 04:15:14.522;2018-07-21T02:15:14.522Z;0.957946777;20.97454834;0.952499986;18.309999466;0.295655251;;;;;;
2208;2018-07-21 04:25:14.526;2018-07-21T02:25:14.526Z;0.957886934;20.84765625;0.95243001;18.229999542;0.295696855;;;;;;
2209;2018-07-21 04:30:14.525;2018-07-21T02:30:14.525Z;0.957893848;20.784118652;0.95243001;18.180000305;0.295677781;;;;;;
2210;2018-07-21 04:35:14.539;2018-07-21T02:35:14.539Z;0.957854509;20.724304199;0.952369988;18.149999619;0.295799464;;;;;;
2211;2018-07-21 04:55:14.526;2018-07-21T02:55:14.526Z;0.957783937;20.492492676;0.952269971;18.030000687;0.295878053;;;;;;
2212;2018-07-21 05:10:14.572;2018-07-21T03:10:14.572Z;0.957585812;20.327697754;0.952160001;17.950000763;0.29603973;;;;;;
2213;2018-07-21 05:25:14.522;2018-07-21T03:25:14.522Z;0.957630634;20.177734375;0.952199996;17.88999939;0.29597494;;;;;;
2214;2018-07-21 05:35:14.689;2018-07-21T03:35:14.689Z;0.95772028;20.072692871;0.952260017;17.829999924;0.295915753;;;;;;
2215;2018-07-21 05:40:14.647;2018-07-21T03:40:14.647Z;0.957782984;20.023986816;0.952400029;17.799999237;0.295958906;;;;;;
2216;2018-07-21 05:50:14.740;2018-07-21T03:50:14.740Z;0.957839012;19.918823242;0.952449977;17.729999542;0.295931488;;;;;;
2217;2018-07-21 06:00:14.538;2018-07-21T04:00:14.538Z;0.957854986;19.817443848;0.952419996;17.63999939;0.295983881;;;;;;
2218;2018-07-21 06:15:14.525;2018-07-21T04:15:14.525Z;0.957818031;19.655822754;0.952419996;17.520000458;0.295911252;;;;;;
2219;2018-07-21 06:30:14.531;2018-07-21T04:30:14.531Z;0.957970381;19.505310059;0.952530026;17.36000061;0.296018094;;;;;;
2220;2018-07-21 06:35:14.520;2018-07-21T04:35:14.520Z;0.957978249;19.456298828;0.952639997;17.329999924;0.295911342;;;;;;
2221;2018-07-21 06:40:14.525;2018-07-21T04:40:14.525Z;0.958073378;19.399841309;0.952629983;17.290000916;0.296163648;;;;;;
2222;2018-07-21 06:45:14.518;2018-07-21T04:45:14.518Z;0.958094597;19.350830078;0.952759981;17.25;0.29605633;;;;;;
2223;2018-07-21 06:50:14.571;2018-07-21T04:50:14.571Z;0.958116293;19.301818848;0.952750027;17.219999313;0.296131879;;;;;;
2224;2018-07-21 07:15:14.533;2018-07-21T05:15:14.533Z;0.958066463;19.086791992;0.952740014;17.11000061;0.296271056;;;;;;
2225;2018-07-21 07:35:14.521;2018-07-21T05:35:14.521Z;0.958137751;18.93951416;0.952809989;17.079999924;0.296278059;;;;;;
2226;2018-07-21 07:40:14.563;2018-07-21T05:40:14.563Z;0.958174944;18.909423828;0.952849984;17.069999695;0.296305329;;;;;;
2227;2018-07-21 07:45:14.517;2018-07-21T05:45:14.517Z;0.958212614;18.882873535;0.952859998;17.079999924;0.296298265;;;;;;
2228;2018-07-21 08:20:14.519;2018-07-21T06:20:14.519Z;0.958094835;18.727905273;0.952910006;17.149999619;0.296468645;;;;;;
2229;2018-07-21 08:25:14.751;2018-07-21T06:25:14.751Z;0.958176613;18.735473633;0.953059971;17.219999313;0.296489596;;;;;;
2230;2018-07-21 08:30:14.522;2018-07-21T06:30:14.522Z;0.958271265;18.743041992;0.953199983;17.370000839;0.296662003;;;;;;
2231;2018-07-21 08:55:14.511;2018-07-21T06:55:14.511Z;0.958605051;18.909423828;0.953419983;19.13999939;0.297436446;;;;;;
2232;2018-07-21 10:25:14.577;2018-07-21T08:25:14.577Z;0.958681583;19.245239258;0.953350008;19.340000153;0.296675086;;;;;;
2233;2018-07-21 10:30:14.612;2018-07-21T08:30:14.612Z;0.958682299;19.252807617;0.953450024;19.340000153;0.296824157;;;;;;
2234;2018-07-21 10:40:14.558;2018-07-21T08:40:14.558Z;0.958732128;19.27923584;0.953509986;19.530000687;0.297011822;;;;;;
2235;2018-07-21 10:50:14.534;2018-07-21T08:50:14.534Z;0.958789349;19.313110352;0.953459978;19.780000687;0.297150999;;;;;;
2236;2018-07-21 11:00:14.589;2018-07-21T09:00:14.589Z;0.958874226;19.354614258;0.953540027;20.020000458;0.297079295;;;;;;
2237;2018-07-21 11:15:14.616;2018-07-21T09:15:14.616Z;0.958868742;19.426208496;0.953629971;20.280000687;0.297188282;;;;;;
2238;2018-07-21 11:20:14.586;2018-07-21T09:20:14.586Z;0.958817482;19.452575684;0.953599989;20.379999161;0.29714489;;;;;;
2239;2018-07-21 11:25:14.537;2018-07-21T09:25:14.537Z;0.958861589;19.48638916;0.953689992;20.5;0.297215402;;;;;;
2240;2018-07-21 11:35:14.537;2018-07-21T09:35:14.537Z;0.958850145;19.569213867;0.953639984;20.909999847;0.29735899;;;;;;
2241;2018-07-21 11:40:14.570;2018-07-21T09:40:14.570Z;0.958929062;19.618164062;0.953689992;21.159999847;0.297431558;;;;;;
