"Date_CET";"P2.1";"P3.2";"P7.2";"P6.2";"P6.1";"P4.1"
2020-05-13;436.782327641459;436.424970297729;436.522592658273;436.603601318759;436.638785964063;436.296743638181
2020-05-14;436.782342955644;436.424984398874;436.522607133741;436.603620146309;436.638798847931;436.296764593855
2020-05-15;436.782326925648;436.424968989061;436.522585354063;436.603602293942;436.63878434688;436.296744879517
2020-05-16;436.782285758891;436.424926752116;436.522545982883;436.603566339956;436.638749571469;436.296699359202
2020-05-17;436.782254748704;436.424894324794;436.522507853668;436.603537169258;436.638721912629;436.296663021478
2020-05-18;436.78222154985;436.424860634865;436.522464087406;436.603496757688;436.638682109889;436.296614573124
2020-05-19;436.782182598505;436.424822045326;436.522429087615;436.603464319858;436.638650431491;436.296582033725
2020-05-20;436.782142618576;436.424782249707;436.522394933319;436.603425508874;436.638611863337;436.296549116882
2020-05-21;436.7821907607;436.424827019197;436.522436473514;436.603467234471;436.638641217273;436.296603348012
2020-05-22;436.782499846233;436.425138833181;436.522750392553;436.603747877392;436.63891044139;436.296933811687
2020-05-23;436.782794470865;436.425439917766;436.523035220759;436.604014719003;436.639178024185;436.297250629195
2020-05-24;436.782997927844;436.425648304621;436.523257787138;436.604220766313;436.639386836188;436.297439701407
2020-05-25;436.783157864276;436.42581254595;436.523412790899;436.604368380912;436.639538839263;436.297606952401
2020-05-26;436.783277564468;436.4259356885;436.523527675804;436.604478808055;436.639651229157;436.297731566691
2020-05-27;436.783388992626;436.426049571614;436.523633139574;436.60457956712;436.639752681439;436.297848217005
2020-05-28;436.783470452359;436.426134527244;436.523717620957;436.604653094707;436.639830059622;436.297920840385
2020-05-29;436.783480615614;436.426149928142;436.523736967694;436.604660677031;436.639840329859;436.297945703809
2020-05-30;436.783504582472;436.426174717793;436.523763048246;436.604687395907;436.639867992466;436.297971064077
2020-05-31;436.783513052966;436.426183788944;436.523770556323;436.604692356968;436.639871390194;436.297981439762
2020-06-01;436.783529099808;436.426200393628;436.523783791037;436.604706028136;436.639886912803;436.297991073907
2020-06-02;436.783506045298;436.426177990762;436.523763619184;436.604679261057;436.639859255208;436.297970931901
2020-06-03;436.783517001894;436.426190341304;436.52377634496;436.604687897914;436.639868824864;436.297976424478
2020-06-04;436.78349811417;436.426170615344;436.52376248076;436.604669713684;436.639849447136;436.297979348565
2020-06-05;436.783507749203;436.426179343263;436.523769383789;436.604676164958;436.639852479279;436.297988076483
2020-06-06;436.783521919812;436.426194886803;436.523785643819;436.604691040128;436.639867505052;436.298000778227
2020-06-07;436.783481362741;436.426157764546;436.523735629532;436.60464387103;436.639829697396;436.297950354991
2020-06-08;436.783158538483;436.425828595424;436.523420452345;436.60435336821;436.639542426507;436.297619002322
2020-06-09;436.783186642707;436.425852434499;436.523450932017;436.604375936119;436.639551130265;436.2976517049
2020-06-10;436.783259756014;436.425926549546;436.52352279291;436.604441824193;436.639617357841;436.297719098873
2020-06-11;436.783286372623;436.425954722316;436.523542099752;436.604463436771;436.639642202989;436.297743561371
2020-06-12;436.783133407775;436.425803945284;436.523375917896;436.604316746768;436.639508137343;436.297570945651
2020-06-13;436.782875180234;436.42553592487;436.523116446566;436.604077453268;436.639260288799;436.297327936864
2020-06-14;436.782764288865;436.425427641624;436.523010938899;436.603962768953;436.639153253672;436.29720677979
2020-06-15;436.782743406644;436.425398094739;436.522980711677;436.60394606819;436.639120467677;436.297184227413
2020-06-16;436.782916226821;436.425573821177;436.523154110304;436.604096755387;436.639268502612;436.297352346083
2020-06-17;436.783086495847;436.425746013159;436.523334635985;436.604283629169;436.639454580824;436.297553286252
2020-06-18;436.783044080167;436.42570471693;436.523279421627;436.604242425153;436.639423923802;436.297490055647
2020-06-19;436.783241952569;436.425900357039;436.523491470693;436.604450249385;436.639622154572;436.297697654675
2020-06-20;436.783337799141;436.425995930305;436.523600404744;436.604558200882;436.639730636907;436.29779739257
2020-06-21;436.783562831002;436.426220491446;436.523807091779;436.604760822615;436.639929499424;436.298018984486
2020-06-22;436.783693791835;436.42635266532;436.523942946571;436.604894201227;436.640065264321;436.298152167117
2020-06-23;436.783797841001;436.426457642564;436.524039535068;436.604995742159;436.640169276103;436.298251203245
2020-06-24;436.783889387989;436.426549076627;436.524125513705;436.605082378582;436.64025632238;436.298349252763
2020-06-25;436.783966095096;436.426625546421;436.524207950856;436.60516426411;436.640338171133;436.298402267415
2020-06-26;436.784057970872;436.426718751379;436.524284608125;436.605241441379;436.640415973043;436.29852377697
2020-06-27;436.784089350677;436.426752239;436.524330474176;436.605292396164;436.640469212493;436.298533528278
2020-06-28;436.784123206969;436.426786109301;436.524362066447;436.605321031582;436.640498375019;436.298588610324
2020-06-29;436.784105355617;436.426771767431;436.524334830964;436.605295256437;436.640481403942;436.298556378551
2020-06-30;436.783913593327;436.426573644142;436.524155953404;436.605136499032;436.640319648822;436.298348878593
2020-07-01;436.783991580711;436.426651059472;436.524230330449;436.60520356426;436.640381471578;436.298435873705
2020-07-02;436.784019664505;436.426680851257;436.524254499755;436.605225555672;436.640403389441;436.298472432353
2020-07-03;436.784029051353;436.426690529995;436.524257547989;436.605229302452;436.640407211015;436.298474822947
2020-07-04;436.784063971767;436.426727109226;436.524292345252;436.605259343668;436.640438219393;436.298496369964
2020-07-05;436.784041623229;436.426706777588;436.524277645403;436.60524060888;436.640421458194;436.298492513504
2020-07-06;436.784017146351;436.426683592662;436.524244115188;436.605209603522;436.640392242549;436.298474460547
2020-07-07;436.783953301126;436.426618325211;436.524194613812;436.605159793912;436.640341092697;436.298409073328
2020-07-08;436.783917896812;436.426584265562;436.52413693028;436.605106045298;436.640291242226;436.298352470278
2020-07-09;436.783742560732;436.426410298575;436.523977441462;436.604945436887;436.640132742246;436.298175136627
2020-07-10;436.783603711359;436.426266191772;436.523822957944;436.604806068046;436.639992474462;436.29804702115
2020-07-11;436.78345074805;436.42611459077;436.523672459977;436.604653725825;436.639843801562;436.297894825126
2020-07-12;436.783244261976;436.425900415763;436.523475367631;436.604474805353;436.63966091274;436.297674481135
2020-07-13;436.783292972731;436.425948362723;436.523521187071;436.604517491026;436.639697306555;436.297725036725
2020-07-14;436.78328124642;436.425939856326;436.523505149112;436.604493223831;436.639674807755;436.297712697224
2020-07-15;436.783281298127;436.425938419206;436.523496616509;436.604464423677;436.63964542269;436.297710733999
